emp_id,age,department,job_role,education_field,monthly_income,total_working_years,years_at_company,overtime,job_satisfaction,work_life_balance,distance_from_home,marital_status,attrition
E14009,30,Sales,Technician,Other,5866,5.0,5,Yes,1,4,22.0,Single,Yes
E14010,36,Sales,Specialist,Technical Degree,5904,3.0,1,No,1,1,24.0,Married,No
E14011,51,Sales,Specialist,Technical Degree,8267,9.0,2,No,4,4,14.0,Married,No
E14012,43,R&D,Manager,Engineering,9792,4.0,1,Yes,2,4,14.0,Married,No
E14013,31,Sales,Manager,Medical,8221,5.0,5,No,3,4,5.0,Single,No
E14014,28,R&D,Specialist,Engineering,8519,14.0,2,No,1,3,29.0,Single,No
E14015,32,Sales,Manager,Engineering,9185,5.0,5,Yes,4,4,19.0,Single,No
E14016,30,HR,Manager,Other,8274,7.0,7,Yes,1,1,2.0,Single,No
E14017,39,HR,Representative,Engineering,4613,,2,No,2,4,16.0,Single,No
E14018,38,Sales,Manager,Other,9012,2.0,2,Yes,4,2,6.0,Married,Yes
E14019,40,Sales,Technician,Engineering,6404,8.0,3,Yes,2,1,11.0,Single,Yes
E14020,29,R&D,Specialist,Technical Degree,5361,5.0,3,No,4,4,12.0,Single,No
E14021,36,Sales,Representative,Engineering,7937,22.0,2,No,2,3,24.0,Divorced,No
E14022,20,R&D,Executive,Life Sciences,13148,28.0,1,No,3,3,13.0,Married,No
E14023,38,R&D,Specialist,Engineering,7700,3.0,2,No,3,3,27.0,Divorced,No
E14024,48,R&D,Executive,Marketing,11140,2.0,2,No,2,2,29.0,Married,No
E14025,24,R&D,Specialist,Life Sciences,8598,22.0,3,No,2,2,10.0,Married,No
E14026,41,Sales,Technician,Marketing,6680,10.0,10,No,1,3,14.0,Single,Yes
E14027,32,Sales,Manager,Engineering,11604,8.0,3,Yes,1,2,4.0,Married,No
E14028,44,R&D,Representative,Engineering,4655,2.0,2,Yes,4,4,2.0,Single,Yes
E14029,38,Sales,Specialist,Engineering,9570,27.0,6,No,2,4,19.0,Single,No
E14030,41,R&D,Specialist,Life Sciences,6514,4.0,4,No,2,3,19.0,Divorced,No
E14031,38,Sales,Technician,Technical Degree,5849,13.0,3,Yes,2,1,15.0,Married,Yes
E14032,49,Sales,Specialist,Technical Degree,8053,12.0,0,Yes,1,4,9.0,Divorced,No
E14033,40,HR,Representative,Engineering,5063,2.0,2,No,1,1,,Married,Yes
E14034,31,Sales,Executive,Marketing,9695,4.0,2,Yes,3,2,4.0,Single,No
E14035,38,HR,Technician,Medical,7879,2.0,2,No,4,2,22.0,Married,No
E14036,34,HR,Manager,Engineering,8560,1.0,1,Yes,1,4,13.0,Married,No
E14037,38,R&D,Representative,Life Sciences,4791,6.0,6,Yes,4,4,9.0,Married,No
E14038,33,R&D,Technician,Marketing,6223,2.0,2,No,4,2,12.0,Divorced,No
E14039,31,R&D,Specialist,Engineering,6060,4.0,4,No,1,2,14.0,Single,Yes
E14040,39,HR,Manager,Engineering,8757,2.0,2,No,2,1,26.0,Married,Yes
E14041,38,Sales,Specialist,Engineering,5869,6.0,6,No,2,4,24.0,Married,No
E14042,47,R&D,Representative,Marketing,8455,22.0,0,No,3,3,29.0,Single,No
E14043,33,R&D,Specialist,Engineering,8151,9.0,1,No,2,3,12.0,Married,No
E14044,20,R&D,Executive,Engineering,10698,5.0,5,No,2,2,25.0,Married,No
E14045,34,R&D,Manager,Life Sciences,54546,7.0,2,No,1,3,22.0,Single,No
E14046,22,Sales,Specialist,Engineering,6982,9.0,5,Yes,4,2,13.0,Single,Yes
E14047,41,R&D,Technician,Engineering,7193,9.0,3,No,2,3,18.0,Married,No
E14048,22,HR,Representative,Technical Degree,7131,6.0,6,No,1,2,5.0,Married,No
E14049,28,Sales,Executive,Engineering,10668,4.0,4,Yes,4,2,26.0,Single,No
E14050,34,HR,Representative,Marketing,6394,13.0,5,Yes,1,3,19.0,Single,Yes
E14051,51,R&D,Technician,Life Sciences,4813,3.0,3,No,2,4,3.0,Single,Yes
E14052,27,R&D,Manager,Medical,10123,13.0,13,No,2,2,26.0,Divorced,No
E14053,37,R&D,Specialist,Marketing,6359,5.0,4,Yes,1,3,28.0,Divorced,No
E14054,42,R&D,Technician,Engineering,7387,16.0,0,Yes,3,4,17.0,Married,No
E14055,50,Sales,Representative,Technical Degree,4821,3.0,3,No,4,1,27.0,Divorced,No
E14056,44,R&D,Representative,Life Sciences,4588,3.0,3,No,4,2,20.0,Married,No
E14057,47,Sales,Specialist,Technical Degree,7782,8.0,0,Yes,2,2,29.0,Single,Yes
E14058,45,HR,Specialist,Life Sciences,9015,4.0,4,No,1,1,7.0,Single,Yes
E14059,26,HR,Specialist,Other,8345,22.0,11,Yes,1,2,3.0,Divorced,No
E14060,40,Sales,Representative,Medical,4565,4.0,4,No,2,1,7.0,Married,No
E14061,45,Sales,Representative,Other,7575,3.0,3,No,1,3,,Divorced,No
E14062,28,R&D,Technician,Life Sciences,5761,10.0,5,No,2,1,14.0,Divorced,No
E14063,32,Sales,Specialist,Life Sciences,6434,,1,No,3,4,28.0,Married,No
E14064,30,HR,Executive,Medical,12561,23.0,22,Yes,4,3,1.0,Single,No
E14065,44,Sales,Executive,Technical Degree,12106,11.0,1,No,3,1,14.0,Single,No
E14066,36,Sales,Specialist,Other,6744,9.0,8,Yes,1,4,21.0,Single,Yes
E14067,34,HR,Executive,Life Sciences,10294,4.0,4,No,4,1,27.0,Single,No
E14068,25,R&D,Manager,Medical,9450,7.0,2,No,2,4,22.0,Married,No
E14069,36,R&D,Manager,Engineering,9085,4.0,4,No,2,1,11.0,Single,Yes
E14070,32,Sales,Representative,Marketing,4609,5.0,1,No,4,2,9.0,Single,No
E14071,39,R&D,Technician,Engineering,6056,14.0,7,Yes,3,4,10.0,Married,No
E14072,27,R&D,Specialist,Life Sciences,7856,9.0,9,No,3,2,22.0,Married,No
E14073,39,R&D,Executive,Other,10435,5.0,5,Yes,2,2,11.0,Married,Yes
E14074,33,R&D,Specialist,Engineering,7910,2.0,2,No,1,4,24.0,Married,No
E14075,26,R&D,Technician,Marketing,8370,29.0,2,Yes,2,2,18.0,Married,Yes
E14076,25,R&D,Technician,Marketing,5716,3.0,2,Yes,1,3,17.0,Divorced,No
E14077,26,Sales,Technician,Engineering,7231,14.0,5,Yes,1,1,14.0,Single,No
E14078,35,R&D,Technician,Life Sciences,6124,4.0,1,No,4,4,17.0,Single,No
E14079,38,Sales,Specialist,Marketing,6887,,2,Yes,4,3,7.0,Divorced,No
E14080,39,R&D,Specialist,Engineering,7799,3.0,2,No,2,4,8.0,Married,No
E14081,40,Sales,Executive,Technical Degree,11375,4.0,4,Yes,4,1,8.0,Married,Yes
E14082,30,R&D,Specialist,Other,6323,4.0,2,Yes,2,4,28.0,Single,No
E14083,47,R&D,Technician,Engineering,6159,8.0,4,No,4,1,19.0,Divorced,No
E14084,33,Sales,Specialist,Engineering,7173,4.0,4,No,3,3,5.0,Divorced,No
E14085,41,Sales,Manager,Life Sciences,10212,8.0,3,Yes,3,4,7.0,Married,No
E14086,36,Sales,Specialist,Medical,8254,17.0,3,Yes,3,1,13.0,Single,Yes
E14087,40,R&D,Representative,Engineering,5578,3.0,3,No,4,2,,Divorced,No
E14088,35,R&D,Specialist,Engineering,6310,3.0,3,No,1,2,14.0,Married,Yes
E14089,41,Sales,Technician,Marketing,7710,20.0,3,No,4,3,25.0,Married,No
E14090,37,R&D,Specialist,Other,7800,11.0,2,Yes,3,3,21.0,Single,No
E14091,44,Sales,Manager,Life Sciences,11587,7.0,2,No,2,3,15.0,Married,No
E14092,30,R&D,Executive,Life Sciences,10956,2.0,2,Yes,1,2,29.0,Single,Yes
E14093,21,HR,Technician,Other,4972,2.0,2,No,3,1,14.0,Single,No
E14094,28,Sales,Executive,Medical,10314,3.0,3,No,4,3,13.0,Married,No
E14095,47,R&D,Representative,Medical,5723,8.0,2,No,2,1,20.0,Single,Yes
E14096,36,Sales,Specialist,Marketing,8027,14.0,7,No,4,1,4.0,Married,No
E14097,38,Sales,Manager,Other,9664,8.0,7,No,2,3,22.0,Married,No
E14098,28,Sales,Representative,Medical,5150,8.0,6,Yes,3,3,9.0,Single,Yes
E14099,38,Sales,Specialist,Technical Degree,8933,16.0,1,Yes,2,2,14.0,Married,No
E14100,28,R&D,Technician,Medical,6632,10.0,9,No,2,3,29.0,Divorced,Yes
E14101,29,R&D,Technician,Medical,7813,5.0,4,No,2,2,17.0,Single,No
E14102,33,R&D,Specialist,Engineering,5283,7.0,7,Yes,3,2,1.0,Married,No
E14103,41,Sales,Technician,Life Sciences,6973,15.0,3,No,2,1,1.0,Married,No
E14104,42,Sales,Manager,Medical,9169,9.0,3,No,4,2,4.0,Married,No
E14105,42,R&D,Specialist,Engineering,6963,21.0,6,No,1,1,20.0,Single,Yes
E14106,23,HR,Manager,Marketing,9000,4.0,4,No,4,2,27.0,Married,No
E14107,37,Sales,Representative,Engineering,5117,3.0,1,No,2,3,8.0,Single,No
E14108,35,HR,Specialist,Technical Degree,8276,9.0,8,Yes,2,4,5.0,Divorced,Yes
E14109,23,R&D,Technician,Engineering,6565,8.0,1,No,3,1,14.0,Married,Yes
E14110,37,R&D,Representative,Technical Degree,4454,3.0,3,No,4,3,26.0,Married,Yes
E14111,35,R&D,Executive,Marketing,10158,4.0,2,Yes,2,1,20.0,Married,No
E14112,42,Sales,Technician,Engineering,8680,17.0,17,No,3,2,24.0,Married,No
E14113,38,Sales,Executive,Marketing,9636,10.0,1,No,3,1,23.0,Married,No
E14114,32,R&D,Specialist,Engineering,6665,5.0,2,No,3,4,14.0,Married,No
E14115,45,Sales,Executive,Life Sciences,10709,3.0,3,Yes,3,3,22.0,Married,No
E14116,20,HR,Technician,Life Sciences,4830,5.0,5,Yes,2,1,2.0,Single,Yes
E14117,36,R&D,Representative,Engineering,6272,14.0,10,No,2,4,21.0,Single,No
E14118,21,Sales,Representative,Other,6468,7.0,7,No,3,3,29.0,Married,No
E14119,29,R&D,Representative,Engineering,6433,7.0,4,No,3,4,12.0,Divorced,No
E14120,42,Sales,Representative,Marketing,5681,15.0,11,No,4,1,18.0,Single,No
E14121,26,R&D,Executive,Life Sciences,10919,3.0,3,No,3,4,6.0,Single,No
E14122,24,R&D,Technician,Marketing,5546,4.0,2,No,3,2,9.0,Single,No
E14123,58,HR,Representative,Life Sciences,7191,8.0,8,No,2,1,9.0,Divorced,No
E14124,25,R&D,Specialist,Medical,8198,7.0,7,Yes,1,3,22.0,Divorced,No
E14125,52,R&D,Representative,Medical,6421,6.0,2,No,4,2,4.0,Married,No
E14126,35,R&D,Specialist,Medical,9918,15.0,2,No,2,1,10.0,Divorced,No
E14127,32,HR,Technician,Engineering,6552,1.0,1,Yes,3,2,12.0,Married,Yes
E14128,42,Sales,Technician,Marketing,7173,3.0,3,No,3,4,25.0,Divorced,No
E14129,49,Sales,Representative,Engineering,5469,3.0,3,No,3,3,21.0,Single,No
E14130,27,Sales,Specialist,Engineering,7838,11.0,5,No,4,2,8.0,Single,No
E14131,32,Sales,Technician,Life Sciences,5689,5.0,2,No,3,4,28.0,Married,No
E14132,45,R&D,Executive,Life Sciences,12964,27.0,2,Yes,1,4,25.0,Married,Yes
E14133,40,R&D,Specialist,Life Sciences,9462,15.0,1,No,4,3,21.0,Married,No
E14134,47,R&D,Technician,Medical,6784,5.0,5,Yes,4,1,22.0,Single,No
E14135,42,Sales,Technician,Life Sciences,6266,11.0,1,Yes,3,3,20.0,Married,No
E14136,53,R&D,Technician,Life Sciences,7311,10.0,9,No,4,3,16.0,Single,No
E14137,39,Sales,Specialist,Engineering,7750,19.0,3,No,4,4,12.0,Single,No
E14138,39,R&D,Executive,Medical,8447,6.0,5,No,1,3,17.0,Divorced,No
E14139,40,R&D,Technician,Marketing,6251,5.0,1,No,2,3,17.0,Divorced,No
E14140,36,Sales,Specialist,Life Sciences,9331,10.0,10,No,1,1,21.0,Divorced,No
E14141,45,Sales,Specialist,Medical,7003,6.0,6,No,2,3,,Married,No
E14142,39,Sales,Representative,Marketing,6086,11.0,7,No,1,3,7.0,Married,No
E14143,44,R&D,Executive,Life Sciences,11588,17.0,8,Yes,3,4,29.0,Married,No
E14144,46,HR,Technician,Life Sciences,5902,3.0,3,Yes,1,1,20.0,Single,Yes
E14145,41,R&D,Specialist,Marketing,6866,4.0,2,No,4,3,4.0,Single,No
E14146,42,Sales,Specialist,Marketing,8643,16.0,2,No,4,1,20.0,Single,No
E14147,28,R&D,Specialist,Engineering,6252,7.0,4,Yes,4,1,22.0,Divorced,No
E14148,32,R&D,Specialist,Engineering,7086,,7,Yes,3,4,9.0,Single,No
E14149,45,R&D,Technician,Engineering,6465,14.0,8,Yes,1,3,28.0,Divorced,No
E14150,50,Sales,Technician,Marketing,4617,7.0,2,No,2,2,12.0,Married,No
E14151,20,Sales,Executive,Technical Degree,11812,13.0,4,Yes,1,1,13.0,Married,Yes
E14152,32,R&D,Manager,Life Sciences,9174,4.0,4,Yes,1,4,9.0,Single,No
E14153,37,Sales,Executive,Engineering,10748,5.0,3,No,2,1,29.0,Single,Yes
E14154,29,Sales,Specialist,Medical,9006,19.0,9,No,1,2,11.0,Divorced,No
E14155,30,Sales,Manager,Technical Degree,7839,7.0,1,No,4,2,5.0,Single,No
E14156,41,R&D,Representative,Technical Degree,6627,3.0,3,No,2,3,29.0,Single,Yes
E14157,51,HR,Technician,Marketing,5975,3.0,3,Yes,1,4,27.0,Single,No
E14158,20,HR,Technician,Technical Degree,6586,7.0,7,No,2,2,29.0,Single,No
E14159,35,R&D,Specialist,Engineering,6842,13.0,6,No,2,1,8.0,Single,Yes
E14160,41,R&D,Representative,Engineering,4839,1.0,0,No,3,2,20.0,Married,No
E14161,44,Sales,Technician,Engineering,7696,5.0,0,No,2,1,12.0,Married,No
E14162,40,R&D,Technician,Medical,7277,10.0,6,No,2,4,24.0,Married,No
E14163,53,Sales,Specialist,Engineering,6926,9.0,6,Yes,3,3,16.0,Single,No
E14164,37,R&D,Representative,Life Sciences,6609,10.0,10,No,3,2,,Divorced,No
E14165,49,Sales,Representative,Life Sciences,5176,4.0,2,Yes,4,4,15.0,Married,No
E14166,31,Sales,Representative,Life Sciences,4647,8.0,1,No,4,4,25.0,Single,No
E14167,38,Sales,Specialist,Technical Degree,7872,15.0,4,No,2,2,12.0,Married,No
E14168,26,Sales,Specialist,Engineering,7011,5.0,3,No,3,4,24.0,Single,No
E14169,45,Sales,Specialist,Life Sciences,7914,8.0,7,No,2,3,24.0,Married,No
E14170,36,Sales,Specialist,Medical,5920,1.0,1,No,2,3,14.0,Married,No
E14171,40,HR,Representative,Engineering,6049,10.0,4,No,1,2,25.0,Divorced,Yes
E14172,34,R&D,Manager,Medical,8083,4.0,4,No,2,2,13.0,Single,No
E14173,42,R&D,Manager,Technical Degree,8888,2.0,2,No,3,4,16.0,Married,No
E14174,41,HR,Specialist,Other,7680,5.0,5,No,1,4,10.0,Single,No
E14175,28,HR,Specialist,Technical Degree,6194,11.0,0,No,1,4,8.0,Married,No
E14176,29,R&D,Specialist,Life Sciences,5731,4.0,2,No,3,2,20.0,Married,No
E14177,37,R&D,Technician,Marketing,5091,3.0,3,No,4,2,14.0,Single,No
E14178,43,Sales,Technician,Engineering,7401,12.0,12,No,3,1,5.0,Married,No
E14179,54,Sales,Manager,Engineering,8433,3.0,2,No,1,4,26.0,Married,Yes
E14180,40,R&D,Specialist,Engineering,10508,26.0,6,No,3,2,6.0,Divorced,No
E14181,46,R&D,Specialist,Life Sciences,7496,14.0,2,No,3,1,21.0,Single,Yes
E14182,22,R&D,Manager,Technical Degree,9558,19.0,3,No,4,3,9.0,Divorced,No
E14183,55,Sales,Technician,Life Sciences,6418,8.0,6,Yes,2,1,13.0,Divorced,No
E14184,42,Sales,Technician,Marketing,5420,4.0,2,No,3,3,29.0,Divorced,No
E14185,37,R&D,Technician,Life Sciences,6380,15.0,3,No,2,2,13.0,Married,No
E14186,36,Sales,Technician,Life Sciences,4419,3.0,3,Yes,3,4,2.0,Divorced,No
E14187,27,R&D,Manager,Other,6994,1.0,1,No,3,3,,Married,No
E14188,30,R&D,Representative,Engineering,6609,10.0,5,No,4,4,,Single,No
E14189,54,R&D,Representative,Marketing,5659,2.0,2,No,3,4,26.0,Married,No
E14190,28,R&D,Representative,Life Sciences,6969,7.0,2,No,4,3,2.0,Married,No
E14191,28,HR,Manager,Engineering,9023,6.0,2,No,3,4,27.0,Divorced,No
E14192,31,R&D,Representative,Life Sciences,6646,13.0,2,No,1,4,15.0,Married,No
E14193,26,R&D,Representative,Technical Degree,6069,2.0,2,Yes,1,4,24.0,Single,Yes
E14194,37,R&D,Representative,Engineering,5659,2.0,2,No,4,4,,Married,Yes
E14195,47,Sales,Manager,Engineering,9313,6.0,5,No,3,1,21.0,Divorced,No
E14196,32,Sales,Technician,Engineering,4668,0.0,0,No,1,3,12.0,Single,No
E14197,25,Sales,Representative,Medical,5942,9.0,5,No,3,4,10.0,Single,No
E14198,40,R&D,Technician,Medical,6919,9.0,4,Yes,4,4,24.0,Married,No
E14199,36,R&D,Technician,Marketing,6729,,6,No,3,2,21.0,Single,No
E14200,46,R&D,Representative,Life Sciences,5747,6.0,4,No,2,2,4.0,Single,No
E14201,33,Sales,Specialist,Technical Degree,8861,23.0,4,Yes,4,3,25.0,Married,Yes
E14202,35,Sales,Technician,Medical,6877,10.0,9,No,4,4,8.0,Divorced,No
E14203,36,HR,Executive,Technical Degree,11407,12.0,8,No,2,3,4.0,Single,No
E14204,38,Sales,Representative,Technical Degree,4194,4.0,4,No,3,2,2.0,Married,No
E14205,33,R&D,Manager,Marketing,8561,6.0,6,No,1,2,18.0,Married,No
E14206,32,R&D,Executive,Life Sciences,9473,4.0,2,Yes,4,2,18.0,Divorced,Yes
E14207,20,R&D,Technician,Technical Degree,6099,8.0,3,No,4,1,14.0,Divorced,No
E14208,32,Sales,Technician,Other,4987,4.0,3,Yes,1,1,27.0,Married,Yes
E14209,43,Sales,Technician,Engineering,8903,12.0,5,No,3,2,28.0,Divorced,No
E14210,45,Sales,Representative,Engineering,6481,7.0,1,No,1,2,29.0,Single,Yes
E14211,33,R&D,Representative,Other,6231,0.0,0,No,3,1,29.0,Married,No
E14212,49,R&D,Manager,Engineering,10797,3.0,3,No,2,2,10.0,Married,No
E14213,37,Sales,Specialist,Technical Degree,8463,18.0,7,Yes,1,2,12.0,Single,Yes
E14214,25,R&D,Manager,Life Sciences,11529,19.0,1,No,4,1,8.0,Married,No
E14215,22,R&D,Specialist,Engineering,7567,11.0,1,No,1,1,22.0,Single,No
E14216,48,Sales,Technician,Engineering,7435,6.0,2,No,4,1,17.0,Divorced,No
E14217,34,R&D,Representative,Engineering,5478,,15,Yes,2,2,12.0,Married,No
E14218,26,R&D,Representative,Engineering,5613,6.0,6,No,3,2,29.0,Married,No
E14219,20,Sales,Manager,Life Sciences,10357,16.0,1,No,4,4,26.0,Single,No
E14220,33,Sales,Manager,Medical,10705,8.0,6,No,1,2,20.0,Single,Yes
E14221,41,R&D,Technician,Other,5147,6.0,5,No,2,2,3.0,Divorced,No
E14222,31,HR,Technician,Life Sciences,6338,12.0,6,No,4,1,10.0,Married,Yes
E14223,28,R&D,Specialist,Life Sciences,6914,3.0,3,No,1,3,11.0,Divorced,No
E14224,32,R&D,Representative,Marketing,5625,4.0,4,No,2,2,14.0,Single,No
E14225,48,R&D,Representative,Marketing,7180,2.0,2,Yes,1,2,7.0,Single,Yes
E14226,24,Sales,Specialist,Life Sciences,7683,10.0,10,No,3,2,26.0,Married,No
E14227,31,R&D,Representative,Engineering,6004,7.0,3,No,4,4,5.0,Married,No
E14228,48,R&D,Specialist,Engineering,12208,37.0,4,No,1,1,1.0,Single,No
E14229,41,Sales,Technician,Engineering,6809,10.0,3,Yes,2,4,12.0,Married,No
E14230,39,R&D,Executive,Engineering,10284,6.0,0,Yes,3,4,16.0,Married,No
E14231,31,R&D,Manager,Medical,8464,6.0,1,No,1,3,6.0,Single,No
E14232,37,Sales,Representative,Engineering,6700,9.0,5,Yes,4,2,20.0,Married,No
E14233,32,HR,Executive,Technical Degree,10293,4.0,3,Yes,2,4,10.0,Married,No
E14234,29,Sales,Technician,Other,51928,1.0,1,No,2,4,15.0,Married,No
E14235,27,Sales,Specialist,Other,5646,2.0,2,No,3,4,15.0,Married,Yes
E14236,44,Sales,Manager,Other,9480,5.0,5,No,1,1,6.0,Married,No
E14237,36,R&D,Manager,Engineering,9334,2.0,2,No,3,2,23.0,Single,No
E14238,40,R&D,Executive,Life Sciences,11792,7.0,5,No,2,4,25.0,Divorced,No
E14239,38,Sales,Technician,Engineering,7235,14.0,13,No,4,2,1.0,Divorced,No
E14240,41,R&D,Specialist,Technical Degree,5967,4.0,3,No,2,2,6.0,Married,No
E14241,35,Sales,Technician,Technical Degree,5262,5.0,5,No,1,3,13.0,Single,No
E14242,33,R&D,Technician,Technical Degree,4196,6.0,1,No,2,1,11.0,Married,Yes
E14243,30,R&D,Technician,Life Sciences,7174,6.0,1,Yes,4,4,24.0,Married,No
E14244,24,R&D,Executive,Medical,8727,7.0,7,No,4,4,20.0,Divorced,No
E14245,27,HR,Representative,Engineering,5026,1.0,1,No,3,3,26.0,Divorced,No
E14246,34,Sales,Executive,Engineering,12581,15.0,6,No,2,4,25.0,Divorced,No
E14247,23,Sales,Executive,Medical,11081,6.0,6,No,1,1,20.0,Single,Yes
E14248,25,R&D,Specialist,Life Sciences,8366,3.0,1,No,4,4,20.0,Divorced,No
E14249,46,HR,Specialist,Other,7201,9.0,1,No,4,1,,Married,No
E14250,39,Sales,Manager,Engineering,9932,14.0,14,No,1,4,,Divorced,No
E14251,33,Sales,Technician,Technical Degree,3791,3.0,3,No,2,2,9.0,Married,No
E14252,57,Sales,Specialist,Life Sciences,8416,9.0,5,No,4,2,13.0,Single,No
E14253,22,R&D,Specialist,Technical Degree,7415,17.0,3,No,3,3,4.0,Married,No
E14254,46,Sales,Technician,Technical Degree,8310,17.0,4,No,4,4,9.0,Single,No
E14255,36,R&D,Specialist,Technical Degree,7366,12.0,6,No,1,4,1.0,Married,No
E14256,44,HR,Specialist,Engineering,7723,5.0,5,No,2,1,8.0,Divorced,No
E14257,38,R&D,Specialist,Other,8525,3.0,3,Yes,4,4,2.0,Single,Yes
E14258,20,Sales,Technician,Engineering,4587,4.0,4,No,4,3,24.0,Single,No
E14259,38,R&D,Manager,Engineering,11895,,2,Yes,2,4,21.0,Single,Yes
E14260,40,Sales,Executive,Life Sciences,9904,11.0,9,No,2,2,13.0,Married,No
E14261,20,HR,Executive,Technical Degree,11417,12.0,6,No,3,3,13.0,Divorced,No
E14262,54,R&D,Technician,Life Sciences,7036,7.0,5,No,4,2,1.0,Single,No
E14263,40,Sales,Technician,Technical Degree,5226,1.0,1,No,3,3,1.0,Single,No
E14264,43,R&D,Representative,Medical,6831,9.0,4,No,3,3,29.0,Divorced,No
E14265,27,R&D,Manager,Engineering,8940,3.0,3,No,1,3,6.0,Divorced,No
E14266,43,R&D,Specialist,Other,8909,15.0,0,No,4,3,16.0,Single,No
E14267,47,Sales,Specialist,Engineering,6844,,4,No,2,1,17.0,Married,No
E14268,39,R&D,Manager,Technical Degree,9294,8.0,8,Yes,3,3,13.0,Married,No
E14269,37,HR,Specialist,Life Sciences,8790,11.0,2,Yes,1,2,18.0,Married,Yes
E14270,29,R&D,Specialist,Life Sciences,10059,38.0,6,No,1,4,27.0,Married,No
E14271,35,HR,Executive,Life Sciences,10384,7.0,2,Yes,4,1,3.0,Divorced,No
E14272,32,Sales,Technician,Engineering,4702,7.0,7,No,1,1,15.0,Single,No
E14273,42,R&D,Specialist,Life Sciences,8494,,11,Yes,1,1,27.0,Single,Yes
E14274,29,R&D,Technician,Engineering,7635,6.0,0,No,4,4,27.0,Married,No
E14275,42,R&D,Specialist,Engineering,7795,5.0,4,No,3,4,2.0,Married,No
E14276,29,R&D,Specialist,Engineering,5734,4.0,3,No,1,1,25.0,Divorced,No
E14277,35,Sales,Technician,Life Sciences,7487,,4,Yes,3,1,26.0,Married,Yes
E14278,43,Sales,Manager,Medical,8453,5.0,5,Yes,3,3,28.0,Single,Yes
E14279,31,Sales,Manager,Marketing,11407,18.0,4,No,3,3,6.0,Married,No
E14280,43,Sales,Specialist,Technical Degree,8168,12.0,10,Yes,2,4,25.0,Married,No
E14281,42,R&D,Representative,Marketing,6454,8.0,0,No,4,3,21.0,Divorced,No
E14282,35,Sales,Technician,Medical,7103,7.0,5,No,4,2,20.0,Married,No
E14283,47,Sales,Manager,Marketing,8039,4.0,4,Yes,3,2,28.0,Married,No
E14284,38,R&D,Representative,Life Sciences,5484,7.0,1,No,1,3,14.0,Married,No
E14285,47,R&D,Technician,Medical,7092,,6,No,2,3,18.0,Married,No
E14286,53,HR,Technician,Engineering,8370,23.0,3,No,2,1,4.0,Married,Yes
E14287,35,R&D,Representative,Technical Degree,5041,6.0,6,No,4,3,8.0,Single,No
E14288,43,Sales,Specialist,Medical,7867,10.0,2,No,2,2,2.0,Divorced,No
E14289,31,R&D,Specialist,Engineering,7258,11.0,2,No,3,4,28.0,Married,No
E14290,28,R&D,Executive,Medical,9839,3.0,3,No,3,4,24.0,Married,No
E14291,35,Sales,Technician,Engineering,7235,6.0,2,Yes,4,1,2.0,Divorced,No
E14292,25,R&D,Technician,Engineering,6040,12.0,4,No,4,4,17.0,Divorced,No
E14293,29,HR,Technician,Engineering,6660,3.0,2,No,2,3,4.0,Divorced,Yes
E14294,42,Sales,Representative,Medical,9264,27.0,8,No,1,1,23.0,Divorced,No
E14295,32,Sales,Representative,Medical,6161,8.0,3,No,2,3,16.0,Single,No
E14296,43,Sales,Representative,Technical Degree,5182,5.0,1,No,4,4,2.0,Married,No
E14297,40,Sales,Representative,Engineering,5465,2.0,2,No,3,3,27.0,Married,No
E14298,54,R&D,Representative,Life Sciences,7897,20.0,13,No,3,1,19.0,Single,No
E14299,42,R&D,Manager,Medical,8979,6.0,6,No,1,1,28.0,Divorced,No
E14300,47,Sales,Specialist,Engineering,8214,10.0,9,No,1,2,6.0,Married,No
E14301,41,HR,Executive,Marketing,10161,3.0,3,No,2,4,2.0,Married,No
E14302,40,R&D,Representative,Engineering,7149,4.0,4,No,3,3,9.0,Divorced,No
E14303,47,R&D,Executive,Engineering,11085,14.0,3,Yes,2,2,6.0,Single,Yes
E14304,43,R&D,Technician,Life Sciences,8396,19.0,2,No,1,2,6.0,Married,No
E14305,39,Sales,Manager,Marketing,9060,3.0,3,Yes,4,4,28.0,Married,No
E14306,39,R&D,Specialist,Engineering,8548,10.0,6,Yes,2,3,8.0,Single,Yes
E14307,42,R&D,Technician,Engineering,7421,10.0,4,No,2,4,1.0,Single,No
E14308,31,R&D,Specialist,Engineering,9138,14.0,10,No,3,3,16.0,Divorced,No
E14309,31,R&D,Specialist,Engineering,7288,10.0,1,No,3,2,10.0,Married,No
E14310,50,Sales,Specialist,Engineering,7105,,7,No,3,2,19.0,Divorced,No
E14311,54,HR,Specialist,Life Sciences,9618,1.0,1,No,2,2,18.0,Married,No
E14312,29,Sales,Technician,Marketing,5880,9.0,1,No,3,3,16.0,Single,No
E14313,31,HR,Specialist,Life Sciences,5334,2.0,2,No,3,1,1.0,Married,No
E14314,47,HR,Technician,Medical,6980,9.0,1,No,1,4,27.0,Married,No
E14315,42,Sales,Manager,Medical,10439,15.0,3,No,3,3,28.0,Divorced,No
E14316,43,R&D,Representative,Engineering,6773,8.0,3,No,4,4,15.0,Single,No
E14317,45,Sales,Specialist,Engineering,8246,12.0,2,Yes,1,4,16.0,Divorced,No
E14318,35,R&D,Technician,Technical Degree,8110,14.0,2,Yes,2,2,11.0,Divorced,Yes
E14319,40,R&D,Technician,Engineering,6735,13.0,2,No,2,4,6.0,Divorced,No
