car_id,brand,model_year,mileage,fuel_type,transmission,engine_cc,accident,owner_count,price
C14059,Toyota,2019,62545,Gasoline,Manual,2500.0,Yes,4.0,3863
C14060,Hyundai,2023,8309,Electric,Automatic,2000.0,No,3.0,5807
C14061,Hyundai,2011,126577,Hybrid,Manual,1600.0,Yes,3.0,1447
C14062,Benz,2017,89571,Hybrid,Automatic,2000.0,Yes,3.0,5204
C14063,Hyundai,2023,16343,Gasoline,Automatic,1600.0,No,2.0,4718
C14064,Toyota,2012,134741,Diesel,Automatic,1600.0,No,2.0,2062
C14065,Hyundai,2018,70801,Diesel,Manual,2000.0,No,2.0,4091
C14066,Hyundai,2020,73373,Gasoline,Manual,1600.0,No,2.0,3608
C14067,Toyota,2008,193752,Diesel,Automatic,3000.0,No,2.0,1574
C14068,BMW,2021,37840,Gasoline,Automatic,2000.0,No,4.0,6426
C14069,Benz,2008,202468,Gasoline,Automatic,2500.0,No,4.0,3109
C14070,Hyundai,2013,98598,Hybrid,Automatic,2500.0,No,3.0,2504
C14071,BMW,2017,103007,Hybrid,Automatic,,No,4.0,5426
C14072,Kia,2022,22082,Gasoline,Automatic,2000.0,No,4.0,4665
C14073,BMW,2020,51639,Diesel,Manual,1000.0,No,3.0,6328
C14074,BMW,2022,28666,Gasoline,Automatic,2000.0,No,3.0,6784
C14075,Kia,2022,37655,Hybrid,Automatic,1600.0,No,1.0,4130
C14076,Kia,2008,144747,Hybrid,Automatic,1000.0,Yes,3.0,300
C14077,Hyundai,2020,62379,Hybrid,Automatic,2000.0,No,4.0,4191
C14078,Benz,2023,15606,Hybrid,Automatic,2500.0,No,2.0,8407
C14079,Hyundai,2023,11085,Gasoline,Automatic,3500.0,Yes,3.0,5363
C14080,BMW,2009,221977,Gasoline,Automatic,1600.0,No,1.0,2672
C14081,Hyundai,2020,71721,Diesel,Automatic,2000.0,No,4.0,3723
C14082,BMW,2021,32115,Gasoline,Manual,2500.0,No,1.0,7833
C14083,Benz,2010,192141,Hybrid,Automatic,1600.0,Yes,1.0,3498
C14084,Hyundai,2014,142144,Gasoline,Automatic,1600.0,Yes,4.0,1852
C14085,Hyundai,2023,14602,Gasoline,Automatic,1600.0,No,1.0,5329
C14086,Hyundai,2009,229618,Gasoline,Automatic,3000.0,No,4.0,300
C14087,BMW,2012,161986,Electric,Automatic,1600.0,Yes,1.0,3865
C14088,Benz,2016,116322,Gasoline,Automatic,1600.0,Yes,2.0,4742
C14089,Hyundai,2019,51327,Diesel,Automatic,2000.0,No,3.0,3835
C14090,BMW,2019,67460,Gasoline,Manual,2500.0,No,2.0,5987
C14091,Kia,2017,80996,Gasoline,Automatic,3000.0,Yes,2.0,3459
C14092,Kia,2015,83794,Diesel,Automatic,2000.0,No,1.0,3426
C14093,Toyota,2019,57362,Diesel,Manual,3000.0,No,3.0,3921
C14094,Hyundai,2015,124275,Diesel,Automatic,1600.0,No,3.0,2204
C14095,Kia,2018,85844,Hybrid,Automatic,1600.0,No,3.0,2591
C14096,Hyundai,2009,137919,Gasoline,Automatic,3000.0,No,1.0,1688
C14097,Hyundai,2008,162991,Gasoline,Manual,2000.0,No,2.0,907
C14098,Hyundai,2016,121391,Electric,Automatic,1600.0,No,4.0,2823
C14099,Hyundai,2017,101671,Gasoline,Manual,2000.0,No,4.0,2830
C14100,BMW,2019,78306,Diesel,Automatic,2500.0,Yes,,5557
C14101,Kia,2011,222345,Hybrid,Automatic,2500.0,No,3.0,520
C14102,Kia,2016,116909,Gasoline,Automatic,3000.0,No,4.0,2641
C14103,Hyundai,2018,70533,Diesel,Automatic,2000.0,No,2.0,3477
C14104,Hyundai,2021,40033,Gasoline,Automatic,3000.0,No,4.0,4817
C14105,BMW,2019,89898,Gasoline,Automatic,2000.0,No,3.0,5755
C14106,Toyota,2018,127760,Gasoline,Automatic,2000.0,No,3.0,3031
C14107,Hyundai,2014,143892,Hybrid,Automatic,2500.0,No,4.0,1449
C14108,Toyota,2019,73033,Gasoline,Automatic,2000.0,Yes,3.0,4310
C14109,Kia,2013,166948,Diesel,Automatic,1000.0,No,4.0,300
C14110,Kia,2017,91499,Electric,Manual,1600.0,No,3.0,3616
C14111,Kia,2020,65966,Diesel,Automatic,2000.0,No,1.0,3996
C14112,Hyundai,2016,128193,Diesel,Automatic,1600.0,No,1.0,2500
C14113,Hyundai,2017,98441,Diesel,Automatic,1600.0,No,2.0,2652
C14114,BMW,2011,156597,Gasoline,Automatic,1600.0,No,1.0,3722
C14115,Kia,2021,25313,Diesel,Automatic,1000.0,No,4.0,3809
C14116,Toyota,2008,243155,Diesel,Automatic,2500.0,No,3.0,300
C14117,Kia,2012,163662,Electric,Automatic,1600.0,No,,998
C14118,Hyundai,2020,43146,Electric,Manual,1600.0,No,4.0,4657
C14119,BMW,2013,105712,Hybrid,Automatic,2000.0,Yes,4.0,4668
C14120,Hyundai,2013,164827,Hybrid,Automatic,2500.0,No,2.0,1773
C14121,Kia,2019,40981,Diesel,Automatic,1000.0,No,2.0,3605
C14122,BMW,2008,222382,Diesel,Automatic,1600.0,No,4.0,2345
C14123,Toyota,2022,31061,Hybrid,Automatic,3000.0,Yes,3.0,4743
C14124,Benz,2014,146496,Gasoline,Automatic,1600.0,Yes,4.0,3727
C14125,BMW,2015,106450,Electric,Automatic,3000.0,No,3.0,5895
C14126,BMW,2019,46259,Gasoline,Automatic,,Yes,2.0,6056
C14127,Toyota,2012,177132,Diesel,Automatic,,No,4.0,1107
C14128,Hyundai,2009,249023,Diesel,Automatic,1600.0,Yes,1.0,300
C14129,Hyundai,2009,169226,Electric,Automatic,1000.0,No,4.0,721
C14130,Hyundai,2018,87124,Gasoline,Automatic,3000.0,No,3.0,3597
C14131,Hyundai,2012,212934,Hybrid,Automatic,3500.0,No,4.0,1662
C14132,BMW,2014,140165,Diesel,Automatic,3500.0,No,3.0,5463
C14133,BMW,2014,118093,Gasoline,Automatic,2500.0,No,1.0,5347
C14134,Kia,2020,64490,Hybrid,Automatic,2500.0,No,2.0,3427
C14135,Hyundai,2011,140235,Diesel,Automatic,2000.0,No,1.0,1747
C14136,BMW,2018,54632,Diesel,Automatic,2500.0,No,3.0,6796
C14137,Hyundai,2023,15436,Gasoline,Automatic,1600.0,No,2.0,5075
C14138,BMW,2021,35344,Diesel,Automatic,1600.0,Yes,2.0,6446
C14139,Kia,2010,168706,Diesel,Automatic,2000.0,Yes,4.0,300
C14140,Kia,2016,88953,Gasoline,Automatic,3000.0,Yes,,3141
C14141,Hyundai,2019,57907,Gasoline,Automatic,2000.0,No,3.0,3586
C14142,Hyundai,2021,51627,Electric,Automatic,2500.0,No,3.0,4620
C14143,Benz,2021,53962,Diesel,Automatic,2000.0,No,2.0,7077
C14144,Toyota,2014,183849,Hybrid,Automatic,2000.0,No,4.0,1881
C14145,BMW,2009,244055,Gasoline,Automatic,3500.0,No,3.0,2620
C14146,Hyundai,2008,230381,Gasoline,Automatic,1600.0,No,4.0,300
C14147,Kia,2018,52218,Gasoline,Automatic,3000.0,Yes,2.0,3325
C14148,BMW,2009,186561,Gasoline,Automatic,2000.0,No,2.0,3690
C14149,Benz,2020,77881,Diesel,Automatic,2000.0,Yes,2.0,6511
C14150,Hyundai,2019,58465,Diesel,Automatic,3000.0,No,4.0,4052
C14151,Hyundai,2023,17542,Diesel,Manual,1600.0,No,3.0,4423
C14152,BMW,2010,184311,Gasoline,Automatic,1600.0,No,1.0,3548
C14153,Kia,2012,59586,Diesel,Automatic,2000.0,No,4.0,2597
C14154,Hyundai,2021,44764,Gasoline,Automatic,1000.0,Yes,2.0,3878
C14155,Hyundai,2022,33597,Gasoline,Manual,2000.0,No,1.0,4455
C14156,Kia,2010,179942,Electric,Manual,1600.0,No,1.0,1393
C14157,Benz,2017,116894,Diesel,Automatic,3000.0,No,1.0,6411
C14158,Toyota,2016,63972,Diesel,Manual,1000.0,No,1.0,3312
C14159,Kia,2017,61903,Gasoline,Automatic,2000.0,No,1.0,3698
C14160,Kia,2011,176989,Electric,Automatic,3000.0,No,2.0,1781
C14161,Hyundai,2014,144313,Diesel,Automatic,3000.0,No,3.0,1460
C14162,Kia,2011,221906,Hybrid,Automatic,2000.0,No,1.0,451
C14163,Kia,2010,208834,Gasoline,Automatic,2000.0,No,3.0,300
C14164,BMW,2017,65933,Electric,Automatic,1600.0,Yes,3.0,6022
C14165,Kia,2008,218226,Hybrid,Automatic,1600.0,Yes,4.0,300
C14166,Hyundai,2021,44406,Hybrid,Automatic,1000.0,No,2.0,4624
C14167,Hyundai,2019,36886,Gasoline,Manual,2500.0,No,1.0,4610
C14168,Hyundai,2016,102952,Gasoline,Automatic,,No,3.0,3049
C14169,Hyundai,2020,47973,Gasoline,Automatic,2000.0,Yes,4.0,3676
C14170,Hyundai,2018,66215,Gasoline,Automatic,1600.0,No,3.0,3808
C14171,Toyota,2008,231941,Hybrid,Automatic,2000.0,Yes,1.0,496
C14172,Kia,2018,57305,Gasoline,Automatic,,No,2.0,3860
C14173,Kia,2020,57002,Gasoline,Automatic,2500.0,No,2.0,4460
C14174,Toyota,2008,234855,Gasoline,Manual,1600.0,No,1.0,300
C14175,Toyota,2022,32502,Gasoline,Manual,1600.0,No,3.0,4866
C14176,Kia,2008,154075,Gasoline,Automatic,1600.0,No,4.0,300
C14177,Benz,2021,25452,Hybrid,Automatic,1000.0,No,2.0,7946
C14178,Hyundai,2012,166040,Diesel,Automatic,2000.0,No,2.0,1615
C14179,Hyundai,2023,12141,Gasoline,Automatic,1600.0,No,3.0,4958
C14180,Kia,2014,217079,Gasoline,Automatic,1000.0,Yes,3.0,374
C14181,BMW,2014,143754,Gasoline,Automatic,3000.0,No,3.0,4986
C14182,BMW,2017,92221,Gasoline,Manual,2000.0,Yes,4.0,5109
C14183,Hyundai,2023,12481,Diesel,Automatic,1600.0,Yes,3.0,4689
C14184,Hyundai,2008,149533,Diesel,Automatic,1000.0,Yes,4.0,300
C14185,BMW,2013,161608,Hybrid,Automatic,1000.0,No,1.0,4231
C14186,Hyundai,2016,102100,Hybrid,Automatic,2000.0,Yes,4.0,2251
C14187,Kia,2013,140415,Gasoline,Manual,2000.0,No,3.0,1054
C14188,BMW,2022,26566,Electric,Automatic,2000.0,No,4.0,7356
C14189,BMW,2011,177627,Hybrid,Automatic,1600.0,No,4.0,3477
C14190,Benz,2022,15564,Electric,Automatic,2000.0,No,4.0,7937
C14191,Toyota,2017,108577,Gasoline,Automatic,1600.0,Yes,2.0,2564
C14192,Kia,2016,83685,Electric,Automatic,2000.0,No,3.0,3050
C14193,BMW,2023,12585,Hybrid,Automatic,2500.0,No,4.0,7780
C14194,BMW,2020,67430,Hybrid,Automatic,1600.0,No,3.0,6900
C14195,Hyundai,2010,256736,Gasoline,Automatic,1600.0,Yes,1.0,300
C14196,Hyundai,2020,31594,Hybrid,Automatic,3000.0,No,4.0,4635
C14197,Hyundai,2017,91635,Electric,Automatic,1600.0,No,4.0,3083
C14198,Kia,2011,179643,Diesel,Automatic,1600.0,No,1.0,770
C14199,BMW,2011,110206,Diesel,Automatic,2000.0,No,3.0,4091
C14200,Benz,2011,200301,Electric,Automatic,2000.0,No,1.0,4381
C14201,Hyundai,2013,146836,Gasoline,Manual,2500.0,No,1.0,1500
C14202,Hyundai,2020,54329,Diesel,Automatic,1600.0,Yes,1.0,3881
C14203,Toyota,2023,10247,Diesel,Automatic,1600.0,No,1.0,5596
C14204,Hyundai,2018,85431,Electric,Automatic,1600.0,No,3.0,3781
C14205,Kia,2022,31029,Gasoline,Automatic,2000.0,No,4.0,4578
C14206,Kia,2022,26763,Diesel,Automatic,1600.0,Yes,1.0,3826
C14207,Kia,2018,68749,Diesel,Manual,2000.0,Yes,1.0,2798
C14208,Hyundai,2014,116917,Hybrid,Manual,1000.0,No,2.0,2755
C14209,Hyundai,2021,40983,Diesel,Automatic,1000.0,Yes,3.0,3872
C14210,Hyundai,2016,105171,Electric,Automatic,2000.0,No,1.0,2901
C14211,Kia,2021,47143,Electric,Manual,3500.0,No,2.0,5075
C14212,Kia,2018,69355,Gasoline,Automatic,3000.0,No,1.0,4038
C14213,Hyundai,2010,130828,Gasoline,Manual,3500.0,No,3.0,2250
C14214,BMW,2015,126703,Gasoline,Automatic,1600.0,No,2.0,5287
C14215,Benz,2015,104106,Gasoline,Automatic,1000.0,No,2.0,5204
C14216,Hyundai,2008,245616,Diesel,Automatic,1600.0,Yes,3.0,300
C14217,Kia,2012,156271,Electric,Automatic,2000.0,No,2.0,1280
C14218,BMW,2020,59857,Hybrid,Automatic,1600.0,No,2.0,6803
C14219,Hyundai,2017,69699,Gasoline,Automatic,1600.0,No,1.0,3445
C14220,Hyundai,2023,13430,Gasoline,Automatic,1000.0,No,2.0,5141
C14221,BMW,2012,468080,Diesel,Manual,2000.0,Yes,4.0,300
C14222,Toyota,2019,46694,Diesel,Automatic,1600.0,No,3.0,3902
C14223,Benz,2015,93750,Gasoline,Automatic,1000.0,Yes,1.0,5167
C14224,Kia,2015,102299,Hybrid,Automatic,1600.0,No,2.0,2825
C14225,BMW,2019,83670,Electric,Automatic,1600.0,No,4.0,6296
C14226,Kia,2023,11287,Gasoline,Automatic,2000.0,No,,5772
C14227,BMW,2023,9185,Hybrid,Automatic,2500.0,No,3.0,7701
C14228,Kia,2009,200916,Gasoline,Automatic,1000.0,No,2.0,300
C14229,Hyundai,2010,183225,Hybrid,Automatic,2500.0,No,3.0,669
C14230,BMW,2023,11523,Diesel,Automatic,1000.0,No,3.0,7310
C14231,Kia,2009,187744,Gasoline,Automatic,2000.0,No,2.0,449
C14232,Kia,2008,254858,Electric,Automatic,,No,2.0,300
C14233,Toyota,2009,225181,Gasoline,Manual,3500.0,No,1.0,694
C14234,Hyundai,2017,103268,Hybrid,Manual,2000.0,No,3.0,3457
C14235,Hyundai,2013,103938,Gasoline,Manual,1600.0,No,2.0,2547
C14236,Hyundai,2019,108298,Gasoline,Manual,2000.0,No,3.0,2930
C14237,Benz,2008,258460,Gasoline,Automatic,1600.0,No,2.0,3305
C14238,BMW,2013,160061,Diesel,Automatic,2000.0,Yes,3.0,3358
C14239,Hyundai,2008,152113,Diesel,Automatic,1600.0,Yes,1.0,436
C14240,BMW,2009,237647,Gasoline,Automatic,2000.0,No,3.0,2400
C14241,Kia,2015,103469,Diesel,Manual,1600.0,No,2.0,1961
C14242,Benz,2021,37251,Diesel,Manual,2500.0,No,4.0,7418
C14243,Kia,2013,87534,Diesel,Automatic,2000.0,No,1.0,2313
C14244,Kia,2016,74204,Diesel,Automatic,1000.0,Yes,1.0,2576
C14245,Toyota,2008,229050,Electric,Automatic,3000.0,Yes,4.0,491
C14246,Hyundai,2012,192224,Diesel,Automatic,2000.0,Yes,2.0,883
C14247,Hyundai,2014,150547,Gasoline,Automatic,1600.0,No,1.0,2054
C14248,Kia,2016,119619,Gasoline,Automatic,1000.0,Yes,4.0,1247
C14249,Toyota,2021,38417,Gasoline,Manual,2000.0,No,4.0,4529
C14250,Kia,2018,70679,Gasoline,Automatic,1600.0,Yes,3.0,2517
C14251,Hyundai,2016,110933,Diesel,Manual,3000.0,No,3.0,3319
C14252,Hyundai,2011,201034,Gasoline,Automatic,1000.0,No,2.0,744
C14253,Kia,2020,52058,Gasoline,Manual,1000.0,No,4.0,3524
C14254,Hyundai,2011,216199,Hybrid,Automatic,3000.0,No,3.0,1066
C14255,BMW,2022,24709,Gasoline,Manual,3500.0,No,2.0,7744
C14256,Toyota,2011,130769,Gasoline,Automatic,1000.0,Yes,1.0,1517
C14257,Kia,2010,181564,Gasoline,Manual,2000.0,No,3.0,300
C14258,Kia,2015,119861,Hybrid,Automatic,1600.0,No,2.0,2153
C14259,Kia,2012,153046,Gasoline,Automatic,2000.0,No,3.0,1329
C14260,Hyundai,2014,168419,Gasoline,Automatic,3000.0,No,1.0,1686
C14261,Toyota,2017,107911,Diesel,Manual,1000.0,Yes,1.0,2614
C14262,Kia,2013,95778,Diesel,Automatic,1600.0,No,3.0,1843
C14263,Kia,2021,52809,Diesel,Manual,1000.0,No,1.0,3503
C14264,BMW,2016,38205,Hybrid,Automatic,1000.0,Yes,2.0,6112
C14265,Kia,2021,58359,Gasoline,Automatic,1000.0,Yes,3.0,3497
C14266,BMW,2010,169933,Gasoline,Manual,2500.0,No,3.0,3634
C14267,Hyundai,2013,136744,Gasoline,Automatic,1600.0,No,1.0,1742
C14268,Benz,2010,179479,Gasoline,Manual,2000.0,No,2.0,4138
C14269,Toyota,2009,212334,Gasoline,Automatic,2500.0,No,3.0,740
C14270,BMW,2023,12999,Gasoline,Automatic,2000.0,No,3.0,7900
C14271,Toyota,2010,176397,Diesel,Automatic,2000.0,Yes,1.0,1307
C14272,Hyundai,2009,253901,Diesel,Automatic,1000.0,No,1.0,300
C14273,Kia,2009,220451,Gasoline,Automatic,2000.0,No,2.0,300
C14274,BMW,2017,70865,Diesel,Automatic,1600.0,No,2.0,5548
C14275,Kia,2018,91332,Gasoline,Automatic,2500.0,No,1.0,3347
C14276,Kia,2014,145723,Gasoline,Automatic,1600.0,Yes,2.0,444
C14277,Hyundai,2017,79549,Diesel,Automatic,2000.0,No,4.0,2684
C14278,Hyundai,2023,15376,Gasoline,Automatic,2000.0,No,4.0,4647
C14279,Kia,2022,25054,Gasoline,Automatic,2000.0,No,1.0,4533
C14280,Hyundai,2010,172689,Gasoline,Manual,1600.0,No,3.0,827
C14281,BMW,2015,110279,Electric,Automatic,1600.0,Yes,1.0,4957
C14282,Hyundai,2020,22862,Hybrid,Automatic,3000.0,No,1.0,4577
C14283,Hyundai,2023,11419,Gasoline,Automatic,1000.0,No,1.0,4511
C14284,Kia,2009,227092,Hybrid,Automatic,1600.0,No,3.0,300
C14285,Kia,2018,77596,Hybrid,Automatic,2000.0,No,4.0,3084
C14286,Toyota,2018,54866,Diesel,Automatic,2500.0,No,2.0,4061
C14287,Kia,2014,158938,Hybrid,Manual,1600.0,No,4.0,1986
C14288,Kia,2010,169458,Gasoline,Automatic,2000.0,Yes,2.0,488
C14289,Benz,2016,74682,Gasoline,Automatic,2000.0,No,2.0,5905
C14290,Kia,2014,196180,Diesel,Automatic,1000.0,No,1.0,560
C14291,Hyundai,2022,19680,Diesel,Automatic,2000.0,Yes,1.0,5198
C14292,Kia,2016,125107,Diesel,Automatic,2500.0,Yes,2.0,2165
C14293,Toyota,2009,160380,Diesel,Automatic,3500.0,Yes,3.0,1010
C14294,Kia,2013,147482,Electric,Automatic,1000.0,Yes,3.0,1449
C14295,Hyundai,2012,123521,Electric,Automatic,2000.0,No,3.0,2173
C14296,Hyundai,2021,27846,Hybrid,Automatic,1600.0,No,3.0,4768
C14297,Hyundai,2009,218499,Hybrid,Automatic,1000.0,No,1.0,300
C14298,Kia,2011,184806,Electric,Automatic,2000.0,No,4.0,942
C14299,Kia,2011,213641,Gasoline,Automatic,1600.0,Yes,4.0,300
C14300,Hyundai,2015,116071,Gasoline,Automatic,1600.0,No,2.0,2323
C14301,Toyota,2020,78644,Diesel,Automatic,1600.0,No,3.0,3689
C14302,Benz,2014,138050,Hybrid,Automatic,1600.0,Yes,1.0,4744
C14303,Kia,2020,58801,Diesel,Automatic,2000.0,No,1.0,3789
C14304,Benz,2012,107096,Hybrid,Automatic,1600.0,No,1.0,5362
C14305,Hyundai,2016,89261,Gasoline,Automatic,2000.0,No,2.0,2834
C14306,Kia,2008,232944,Gasoline,Automatic,1600.0,No,1.0,300
C14307,BMW,2011,165715,Hybrid,Automatic,2000.0,No,2.0,4105
C14308,Benz,2012,162756,Gasoline,Automatic,2500.0,Yes,2.0,4748
C14309,Benz,2015,94954,Gasoline,Automatic,1600.0,No,2.0,5493
C14310,Hyundai,2010,187121,Gasoline,Automatic,2000.0,Yes,2.0,735
C14311,Toyota,2021,40066,Gasoline,Automatic,2000.0,No,1.0,4495
C14312,Hyundai,2019,47293,Diesel,Automatic,2000.0,No,1.0,3884
C14313,Toyota,2012,179131,Gasoline,Automatic,1600.0,No,4.0,1599
C14314,Toyota,2010,110597,Diesel,Automatic,2000.0,No,1.0,2198
C14315,Hyundai,2020,54210,Gasoline,Automatic,1000.0,Yes,3.0,3154
C14316,BMW,2014,182967,Hybrid,Automatic,1600.0,No,3.0,4345
C14317,Hyundai,2017,105291,Gasoline,Automatic,2000.0,Yes,2.0,2276
C14318,Kia,2010,210320,Diesel,Manual,1000.0,Yes,2.0,300
C14319,Kia,2014,103077,Hybrid,Automatic,2000.0,Yes,2.0,2404
C14320,Kia,2021,54921,Gasoline,Automatic,2000.0,No,4.0,3930
C14321,Toyota,2009,256952,Hybrid,Automatic,2500.0,Yes,2.0,854
C14322,BMW,2014,104692,Diesel,Automatic,1000.0,No,4.0,4344
C14323,Kia,2016,92605,Gasoline,Automatic,3500.0,No,2.0,3292
C14324,Benz,2019,83819,Gasoline,Manual,2000.0,No,3.0,6698
C14325,Toyota,2012,220661,Electric,Manual,1600.0,Yes,2.0,1136
C14326,Hyundai,2019,46029,Hybrid,Automatic,1600.0,No,1.0,3997
C14327,Toyota,2013,109877,Gasoline,Automatic,2000.0,No,2.0,2910
C14328,Hyundai,2020,50274,Gasoline,Automatic,3000.0,No,1.0,4355
C14329,Benz,2017,45407,Hybrid,Automatic,2000.0,No,1.0,7218
C14330,Hyundai,2018,78342,Diesel,Automatic,2000.0,No,1.0,3688
C14331,Hyundai,2010,231801,Hybrid,Automatic,1600.0,Yes,1.0,300
C14332,Kia,2020,34736,Gasoline,Automatic,1600.0,No,4.0,4188
C14333,BMW,2017,93669,Diesel,Automatic,1600.0,Yes,,5087
C14334,Kia,2012,135056,Gasoline,Automatic,2000.0,No,2.0,1668
C14335,Hyundai,2020,71679,Gasoline,Manual,1600.0,Yes,2.0,3551
C14336,Kia,2023,11290,Diesel,Automatic,1600.0,No,4.0,4627
C14337,Toyota,2022,35113,Electric,Manual,1600.0,No,2.0,5464
C14338,Kia,2012,134491,Gasoline,Automatic,2500.0,No,2.0,1605
C14339,Hyundai,2010,214389,Diesel,Automatic,2500.0,No,4.0,438
C14340,Kia,2015,123802,Diesel,Automatic,1600.0,Yes,4.0,1606
C14341,Hyundai,2013,138437,Diesel,Automatic,3000.0,No,2.0,2248
C14342,Benz,2020,42513,Hybrid,Automatic,1000.0,Yes,4.0,7773
C14343,Benz,2010,195570,Hybrid,Manual,1000.0,Yes,3.0,2973
C14344,Kia,2008,186854,Gasoline,Manual,1600.0,No,,300
C14345,Kia,2017,76514,Electric,Automatic,1000.0,No,1.0,3429
C14346,Benz,2008,278690,Hybrid,Automatic,1000.0,No,3.0,2009
C14347,Kia,2020,58570,Hybrid,Automatic,2000.0,No,3.0,4099
C14348,Benz,2018,89585,Diesel,Automatic,2000.0,No,2.0,6229
C14349,BMW,2017,82776,Hybrid,Automatic,2000.0,Yes,2.0,5926
C14350,Benz,2019,62210,Gasoline,Automatic,2000.0,No,1.0,6703
C14351,Kia,2009,183814,Gasoline,Automatic,2500.0,No,2.0,653
C14352,Kia,2017,98082,Hybrid,Automatic,1600.0,No,1.0,2657
C14353,Toyota,2023,14925,Gasoline,Automatic,2000.0,No,2.0,5499
C14354,Kia,2012,410279,Gasoline,Automatic,2000.0,Yes,2.0,300
C14355,BMW,2014,106220,Hybrid,Automatic,3000.0,Yes,1.0,5147
C14356,Hyundai,2008,244507,Hybrid,Manual,1600.0,No,3.0,300
C14357,BMW,2008,209603,Gasoline,Automatic,1000.0,Yes,,2202
C14358,Kia,2023,8677,Hybrid,Manual,2000.0,No,2.0,5111
C14359,Hyundai,2011,85723,Diesel,Manual,2500.0,No,3.0,2063
C14360,Hyundai,2020,55574,Diesel,Manual,1600.0,No,2.0,4098
C14361,BMW,2017,73581,Hybrid,Automatic,2000.0,Yes,4.0,5358
C14362,Benz,2022,28586,Gasoline,Automatic,1000.0,No,4.0,7119
C14363,Kia,2013,117404,Gasoline,Manual,3500.0,No,4.0,1476
C14364,Hyundai,2016,107196,Gasoline,Automatic,1000.0,No,3.0,2267
C14365,BMW,2008,189836,Diesel,Automatic,1000.0,No,3.0,2995
C14366,Hyundai,2018,109534,Diesel,Manual,1000.0,Yes,1.0,2667
C14367,Kia,2017,388332,Hybrid,Automatic,2000.0,No,3.0,300
C14368,Hyundai,2012,204502,Hybrid,Manual,1000.0,No,2.0,973
C14369,Hyundai,2016,104577,Diesel,Automatic,2500.0,No,1.0,3394
C14370,Hyundai,2015,139203,Hybrid,Manual,3000.0,No,3.0,2246
C14371,Kia,2014,132749,Gasoline,Automatic,,No,1.0,1822
C14372,Hyundai,2023,17408,Gasoline,Automatic,2000.0,No,3.0,4896
C14373,Kia,2023,12782,Hybrid,Automatic,1000.0,No,2.0,4963
C14374,Kia,2023,8807,Gasoline,Manual,1600.0,No,4.0,4668
C14375,Kia,2020,28016,Gasoline,Manual,1600.0,No,4.0,4053
C14376,Kia,2017,126034,Diesel,Manual,1600.0,No,2.0,2350
C14377,Benz,2023,14435,Gasoline,Automatic,2000.0,No,1.0,8597
C14378,Hyundai,2009,219491,Hybrid,Automatic,1600.0,No,4.0,300
C14379,Kia,2016,139751,Gasoline,Automatic,3000.0,No,3.0,1928
C14380,Hyundai,2019,40223,Gasoline,Manual,2000.0,No,3.0,4403
C14381,Hyundai,2020,47696,Gasoline,Automatic,2000.0,No,1.0,4144
C14382,Kia,2023,12291,Diesel,Automatic,3000.0,Yes,1.0,5119
C14383,Kia,2015,137041,Gasoline,Automatic,3000.0,No,2.0,2206
C14384,Toyota,2020,43688,Diesel,Manual,2000.0,Yes,4.0,4309
C14385,Kia,2018,56375,Hybrid,Manual,2000.0,Yes,1.0,3647
C14386,Toyota,2022,18737,Electric,Automatic,1600.0,No,4.0,6326
C14387,Hyundai,2017,115137,Gasoline,Automatic,2000.0,No,4.0,2571
C14388,Hyundai,2017,75406,Diesel,Automatic,2000.0,No,3.0,3050
C14389,Hyundai,2016,90751,Diesel,Automatic,3000.0,No,1.0,3684
C14390,Hyundai,2016,119227,Electric,Automatic,1600.0,Yes,2.0,2943
C14391,Kia,2016,87225,Electric,Manual,1600.0,Yes,1.0,2801
C14392,BMW,2010,110392,Gasoline,Automatic,1600.0,No,4.0,4137
C14393,Hyundai,2014,82548,Hybrid,Automatic,2500.0,No,3.0,2985
C14394,Toyota,2023,519757,Gasoline,Automatic,1000.0,Yes,1.0,300
C14395,Benz,2019,331455,Gasoline,Automatic,2000.0,No,,3833
C14396,Hyundai,2008,198292,Gasoline,Manual,2000.0,Yes,1.0,300
C14397,Hyundai,2016,114330,Diesel,Automatic,1000.0,No,2.0,2455
C14398,Hyundai,2021,24484,Diesel,Automatic,1600.0,No,2.0,4447
C14399,Hyundai,2022,16728,Gasoline,Automatic,2000.0,No,2.0,5526
C14400,Hyundai,2016,502030,Diesel,Automatic,1000.0,No,2.0,300
C14401,Kia,2010,233776,Gasoline,Automatic,2000.0,No,3.0,300
C14402,Hyundai,2012,183682,Diesel,Automatic,3500.0,No,3.0,1182
C14403,Kia,2019,470087,Gasoline,Automatic,3500.0,No,2.0,300
C14404,Toyota,2020,49143,Gasoline,Automatic,2000.0,No,,4601
C14405,BMW,2015,116954,Gasoline,Automatic,2000.0,No,2.0,4960
C14406,Toyota,2013,186373,Gasoline,Automatic,1600.0,No,2.0,962
C14407,Hyundai,2017,99458,Diesel,Automatic,3500.0,No,4.0,3080
C14408,Kia,2017,102044,Gasoline,Automatic,1600.0,No,1.0,2948
C14409,Kia,2016,99976,Diesel,Automatic,2000.0,No,4.0,2171
C14410,Hyundai,2021,46133,Gasoline,Automatic,,No,4.0,3631
C14411,Hyundai,2020,55627,Diesel,Automatic,1600.0,No,3.0,3910
C14412,BMW,2010,183848,Hybrid,Automatic,1000.0,No,1.0,3111
C14413,BMW,2019,53853,Gasoline,Automatic,2500.0,No,4.0,6491
