customer_id,gender,senior,partner,age,tenure,contract,internet_service,payment_method,num_services,support_calls,satisfaction,monthly_charge,churn
C103999,Female,0,No,68.0,12,Month-to-month,DSL,Electronic check,2,1,4,64.87,Yes
C104000,Female,0,Yes,32.0,16,Month-to-month,Fiber optic,Credit card,2,2,4,84.19,No
C104001,Male,0,No,47.0,7,Two year,Fiber optic,Bank transfer,6,1,3,109.87,No
C104002,Male,0,No,55.0,9,Month-to-month,No,Electronic check,3,1,4,28.08,No
C104003,Male,0,Yes,68.0,20,One year,Fiber optic,Electronic check,5,2,4,105.94,No
C104004,Female,0,No,56.0,53,One year,DSL,Mailed check,2,2,5,66.79,No
C104005,Female,0,No,49.0,34,One year,No,Electronic check,0,1,5,34.51,No
C104006,Female,0,No,55.0,7,Month-to-month,Fiber optic,Credit card,3,2,3,99.4,Yes
C104007,Female,1,Yes,55.0,20,Two year,No,Bank transfer,3,1,4,38.04,No
C104008,Female,1,Yes,31.0,6,One year,Fiber optic,Bank transfer,5,0,4,111.28,No
C104009,Female,0,Yes,48.0,16,Two year,DSL,Mailed check,1,3,5,47.73,No
C104010,Female,0,Yes,67.0,12,Month-to-month,DSL,Electronic check,0,0,5,46.12,No
C104011,Male,0,No,42.0,20,One year,DSL,Bank transfer,4,1,4,72.62,No
C104012,Female,1,No,,8,One year,DSL,Bank transfer,3,0,4,56.36,No
C104013,Male,0,Yes,,3,Month-to-month,DSL,Mailed check,0,1,4,50.36,No
C104014,Male,0,No,19.0,13,Month-to-month,Fiber optic,Mailed check,3,1,3,95.99,Yes
C104015,Female,0,No,45.0,21,One year,No,Credit card,1,1,5,20.77,No
C104016,Female,1,Yes,50.0,5,Month-to-month,No,Electronic check,2,4,4,21.04,Yes
C104017,Male,0,Yes,37.0,27,One year,Fiber optic,Mailed check,3,1,4,94.44,No
C104018,Male,1,No,28.0,8,Month-to-month,DSL,Mailed check,4,1,5,76.91,No
C104019,Female,0,No,32.0,7,Month-to-month,Fiber optic,Bank transfer,2,2,4,84.69,No
C104020,Female,0,No,56.0,3,One year,Fiber optic,Electronic check,2,2,4,84.73,No
C104021,Male,0,Yes,,9,Month-to-month,DSL,Bank transfer,0,1,5,48.93,No
C104022,Female,0,Yes,66.0,14,Two year,No,Electronic check,3,0,5,33.54,No
C104023,Female,0,Yes,25.0,22,Two year,No,Electronic check,1,3,4,30.8,No
C104024,Female,0,No,58.0,22,One year,Fiber optic,Bank transfer,6,2,3,109.07,No
C104025,Male,1,No,,14,Two year,Fiber optic,Bank transfer,7,2,3,121.59,No
C104026,Male,0,Yes,36.0,11,Two year,DSL,Credit card,2,2,4,59.36,No
C104027,Male,0,No,38.0,3,Month-to-month,Fiber optic,Mailed check,4,3,5,109.93,No
C104028,Female,0,No,56.0,67,Two year,DSL,Mailed check,5,2,5,76.92,No
C104029,Female,1,No,59.0,5,Month-to-month,DSL,Bank transfer,2,2,3,53.65,Yes
C104030,Male,0,No,,6,Month-to-month,Fiber optic,Electronic check,5,3,3,101.28,Yes
C104031,Male,1,Yes,44.0,19,One year,Fiber optic,Electronic check,3,2,3,92.26,Yes
C104032,Male,1,No,52.0,30,One year,Fiber optic,Electronic check,3,1,4,99.62,No
C104033,Female,0,Yes,54.0,11,Month-to-month,Fiber optic,Electronic check,4,0,3,98.59,Yes
C104034,Male,0,Yes,63.0,4,Month-to-month,Fiber optic,Electronic check,2,0,4,86.94,No
C104035,Male,0,No,26.0,8,One year,Fiber optic,Credit card,2,2,4,95.32,No
C104036,Female,0,No,,6,Month-to-month,No,Credit card,2,6,4,38.15,No
C104037,Female,1,No,29.0,37,One year,No,Credit card,2,0,5,32.99,No
C104038,Female,0,No,44.0,19,One year,No,Credit card,4,2,5,56.06,No
C104039,Male,0,No,42.0,8,Month-to-month,Fiber optic,Mailed check,4,3,4,114.79,Yes
C104040,Female,0,No,44.0,6,Month-to-month,Fiber optic,Electronic check,4,4,3,93.09,No
C104041,Female,0,Yes,33.0,23,One year,DSL,Mailed check,3,1,5,59.27,No
C104042,Male,1,No,23.0,10,Month-to-month,DSL,Credit card,2,0,4,52.43,No
C104043,Female,0,No,19.0,17,Month-to-month,No,Mailed check,3,2,3,47.87,No
C104044,Male,0,Yes,43.0,1,Month-to-month,No,Mailed check,5,2,4,44.01,Yes
C104045,Male,0,Yes,39.0,20,Month-to-month,Fiber optic,Electronic check,2,5,3,83.5,Yes
C104046,Female,0,No,35.0,11,Month-to-month,Fiber optic,Mailed check,4,0,5,115.76,No
C104047,Female,0,No,65.0,9,Month-to-month,DSL,Mailed check,4,0,4,75.67,No
C104048,Female,0,No,32.0,13,One year,DSL,Mailed check,2,1,4,55.16,No
C104049,Female,0,No,66.0,2,One year,Fiber optic,Credit card,4,2,4,98.78,No
C104050,Female,0,Yes,69.0,27,Two year,Fiber optic,Electronic check,3,1,3,80.61,No
C104051,Female,0,No,19.0,9,Month-to-month,No,Credit card,1,3,4,25.55,Yes
C104052,Male,0,No,46.0,28,Month-to-month,DSL,Electronic check,5,3,4,76.62,No
C104053,Male,0,No,39.0,7,One year,Fiber optic,Credit card,4,2,4,91.48,No
C104054,Female,0,No,19.0,11,One year,Fiber optic,Mailed check,3,1,4,94.57,No
C104055,Male,0,No,23.0,21,One year,No,Bank transfer,3,1,4,52.37,No
C104056,Female,0,No,57.0,39,One year,No,Electronic check,1,1,4,36.3,No
C104057,Male,0,No,75.0,20,One year,Fiber optic,Bank transfer,3,3,4,104.04,No
C104058,Male,0,Yes,59.0,7,Month-to-month,No,Credit card,6,2,4,53.94,No
C104059,Male,1,No,50.0,5,One year,Fiber optic,Electronic check,5,1,4,105.28,No
C104060,Female,0,Yes,45.0,18,One year,DSL,Electronic check,2,0,4,61.09,No
C104061,Male,0,Yes,70.0,12,Two year,Fiber optic,Electronic check,3,1,5,89.24,No
C104062,Female,0,No,77.0,9,One year,DSL,Electronic check,1,0,5,55.96,No
C104063,Male,0,Yes,36.0,19,One year,Fiber optic,Electronic check,6,0,4,117.81,No
C104064,Male,0,No,19.0,7,Month-to-month,No,Bank transfer,2,0,4,47.34,No
C104065,Male,0,Yes,19.0,30,Two year,No,Electronic check,2,3,4,22.81,No
C104066,Male,0,Yes,65.0,18,Two year,DSL,Bank transfer,2,0,3,64.37,No
C104067,Male,0,No,44.0,18,One year,DSL,Credit card,3,1,5,59.64,No
C104068,Female,0,Yes,48.0,7,One year,DSL,Bank transfer,1,1,3,61.63,No
C104069,Female,0,No,19.0,4,Month-to-month,DSL,Electronic check,1,1,3,53.58,No
C104070,Male,0,Yes,34.0,34,One year,DSL,Bank transfer,3,0,5,64.04,No
C104071,Male,0,Yes,41.0,55,One year,Fiber optic,Mailed check,2,3,3,93.72,No
C104072,Male,0,Yes,48.0,50,One year,Fiber optic,Mailed check,5,1,4,111.88,No
C104073,Male,1,Yes,39.0,5,Month-to-month,Fiber optic,Electronic check,3,1,4,93.43,Yes
C104074,Female,0,No,29.0,23,One year,DSL,Credit card,1,1,3,51.76,No
C104075,Male,0,Yes,33.0,6,Month-to-month,DSL,Bank transfer,3,1,4,58.86,No
C104076,Female,1,No,63.0,18,One year,DSL,Electronic check,1,2,3,55.08,No
C104077,Male,0,No,49.0,9,Month-to-month,DSL,Mailed check,1,3,3,57.61,No
C104078,Female,0,No,54.0,14,One year,Fiber optic,Electronic check,2,1,3,97.85,No
C104079,Male,0,No,32.0,7,Month-to-month,DSL,Credit card,0,5,2,32.22,Yes
C104080,Male,1,Yes,19.0,1,Month-to-month,Fiber optic,Credit card,5,1,4,116.07,Yes
C104081,Female,1,Yes,37.0,11,One year,No,Electronic check,0,1,5,28.34,No
C104082,Male,0,No,32.0,12,Month-to-month,Fiber optic,Mailed check,3,3,4,84.8,No
C104083,Male,0,No,50.0,30,One year,Fiber optic,Bank transfer,7,2,3,105.93,No
C104084,Male,0,No,85.0,22,Two year,DSL,Mailed check,2,3,5,57.16,No
C104085,Female,0,No,55.0,64,Two year,No,Electronic check,1,1,5,25.5,No
C104086,Male,0,Yes,85.0,9,Month-to-month,DSL,Bank transfer,2,3,3,57.42,No
C104087,Male,0,Yes,54.0,57,Two year,DSL,Electronic check,3,0,4,73.75,No
C104088,Female,0,No,36.0,9,Month-to-month,DSL,Bank transfer,5,3,3,64.45,No
C104089,Female,0,No,50.0,1,Two year,DSL,Mailed check,0,0,5,37.19,No
C104090,Female,0,Yes,72.0,39,One year,Fiber optic,Bank transfer,3,2,4,83.44,No
C104091,Male,0,No,72.0,7,Month-to-month,No,Bank transfer,3,1,5,46.19,No
C104092,Male,0,Yes,36.0,7,Month-to-month,No,Mailed check,0,1,3,24.95,Yes
C104093,Male,1,Yes,49.0,3,Month-to-month,Fiber optic,Bank transfer,3,1,4,97.15,Yes
C104094,Female,0,No,24.0,31,One year,Fiber optic,Mailed check,9,1,4,125.42,Yes
C104095,Male,0,No,57.0,3,Month-to-month,Fiber optic,Electronic check,1,5,3,79.6,Yes
C104096,Male,0,No,68.0,39,One year,No,Electronic check,4,2,5,41.34,No
C104097,Female,0,Yes,46.0,13,One year,Fiber optic,Electronic check,1,1,4,85.39,No
C104098,Female,1,Yes,35.0,44,Two year,Fiber optic,Electronic check,6,2,4,127.43,No
C104099,Female,0,No,50.0,11,Two year,Fiber optic,Bank transfer,4,2,4,91.34,No
C104100,Female,0,Yes,51.0,20,Month-to-month,Fiber optic,Mailed check,3,1,3,90.01,No
C104101,Female,0,No,46.0,25,One year,DSL,Electronic check,1,2,4,49.4,No
C104102,Male,0,No,48.0,19,Two year,DSL,Credit card,1,0,5,33.05,No
C104103,Female,0,No,42.0,53,Two year,Fiber optic,Bank transfer,2,1,5,93.15,No
C104104,Male,0,Yes,60.0,9,Month-to-month,No,Mailed check,0,0,4,20.58,No
C104105,Male,0,No,56.0,26,Month-to-month,Fiber optic,Electronic check,2,2,4,89.78,Yes
C104106,Female,0,Yes,30.0,5,Month-to-month,No,Electronic check,2,3,3,27.88,No
C104107,Female,0,Yes,30.0,16,Month-to-month,DSL,Mailed check,1,2,4,53.79,No
C104108,Female,1,Yes,41.0,14,Month-to-month,Fiber optic,Credit card,1,1,4,83.01,Yes
C104109,Male,0,Yes,56.0,2,Month-to-month,Fiber optic,Electronic check,3,4,3,93.5,Yes
C104110,Female,1,No,47.0,5,One year,No,Mailed check,1,2,5,36.71,No
C104111,Female,0,Yes,35.0,6,Month-to-month,DSL,Credit card,3,1,5,65.57,No
C104112,Female,0,Yes,49.0,22,One year,Fiber optic,Bank transfer,3,4,5,82.54,No
C104113,Female,0,No,40.0,15,Month-to-month,DSL,Mailed check,0,3,4,44.38,No
C104114,Female,0,Yes,58.0,32,Two year,Fiber optic,Bank transfer,3,4,3,101.39,No
C104115,Male,0,No,50.0,49,Two year,No,Credit card,2,0,4,30.62,No
C104116,Male,0,Yes,40.0,14,One year,DSL,Bank transfer,1,4,4,56.31,No
C104117,Male,0,Yes,48.0,45,Two year,No,Credit card,3,3,4,48.8,No
C104118,Female,0,No,65.0,9,Month-to-month,No,Mailed check,2,2,4,38.15,No
C104119,Female,0,Yes,36.0,12,One year,DSL,Credit card,5,2,4,78.57,No
C104120,Female,0,No,51.0,3,Month-to-month,Fiber optic,Credit card,3,0,3,94.53,Yes
C104121,Male,0,Yes,44.0,1,Month-to-month,DSL,Mailed check,3,3,3,61.44,Yes
C104122,Female,0,Yes,51.0,7,Month-to-month,DSL,Bank transfer,1,1,4,50.28,No
C104123,Female,0,Yes,35.0,19,One year,Fiber optic,Bank transfer,2,1,4,96.74,No
C104124,Female,0,Yes,47.0,5,Month-to-month,Fiber optic,Bank transfer,1,2,4,85.74,Yes
C104125,Male,0,Yes,62.0,12,One year,Fiber optic,Credit card,4,3,3,97.94,No
C104126,Female,0,No,31.0,6,Month-to-month,DSL,Electronic check,2,1,5,55.04,No
C104127,Male,0,No,25.0,10,Two year,No,Bank transfer,4,3,3,44.59,No
C104128,Female,0,Yes,26.0,9,One year,Fiber optic,Bank transfer,4,4,5,101.3,No
C104129,Male,0,Yes,27.0,13,Month-to-month,DSL,Bank transfer,2,1,4,54.51,No
C104130,Male,0,No,54.0,8,Month-to-month,Fiber optic,Bank transfer,3,1,4,84.87,Yes
C104131,Male,0,No,24.0,32,Two year,DSL,Electronic check,4,2,3,72.74,No
C104132,Female,0,No,41.0,2,Month-to-month,DSL,Mailed check,2,1,3,54.17,Yes
C104133,Female,0,No,54.0,18,Month-to-month,Fiber optic,Credit card,2,1,4,82.73,No
C104134,Male,0,Yes,51.0,17,One year,Fiber optic,Credit card,7,0,4,113.94,No
C104135,Male,0,Yes,39.0,14,Month-to-month,DSL,Electronic check,3,3,3,58.42,Yes
C104136,Female,1,No,48.0,3,Month-to-month,Fiber optic,Bank transfer,2,5,2,95.17,Yes
C104137,Female,0,No,47.0,12,Month-to-month,DSL,Credit card,3,2,3,69.64,Yes
C104138,Male,0,No,42.0,6,Month-to-month,Fiber optic,Bank transfer,3,2,3,98.09,No
C104139,Female,0,Yes,42.0,29,Month-to-month,DSL,Bank transfer,3,2,4,64.61,No
C104140,Female,0,No,79.0,5,Month-to-month,Fiber optic,Electronic check,2,2,4,78.14,Yes
C104141,Female,0,No,57.0,9,Month-to-month,DSL,Bank transfer,2,0,5,60.61,Yes
C104142,Female,0,Yes,82.0,3,Month-to-month,Fiber optic,Bank transfer,4,1,4,112.85,No
C104143,Male,1,No,38.0,27,Two year,Fiber optic,Bank transfer,5,1,4,106.7,No
C104144,Female,0,Yes,44.0,16,One year,DSL,Bank transfer,2,3,5,45.79,No
C104145,Female,0,Yes,25.0,34,One year,DSL,Mailed check,2,1,4,62.1,No
C104146,Male,1,Yes,33.0,9,Month-to-month,Fiber optic,Credit card,4,0,4,89.59,No
C104147,Male,1,Yes,74.0,6,Month-to-month,DSL,Bank transfer,1,1,4,47.35,No
C104148,Female,0,Yes,37.0,23,Two year,Fiber optic,Bank transfer,3,3,4,91.23,No
C104149,Female,1,No,74.0,3,One year,Fiber optic,Credit card,4,2,4,109.78,No
C104150,Female,0,Yes,26.0,10,Month-to-month,Fiber optic,Credit card,4,0,4,100.14,Yes
C104151,Female,1,No,29.0,16,Month-to-month,No,Credit card,1,1,5,24.82,Yes
C104152,Male,0,Yes,40.0,9,Month-to-month,Fiber optic,Mailed check,3,4,4,88.95,Yes
C104153,Male,0,Yes,44.0,6,Two year,No,Mailed check,3,2,5,30.41,Yes
C104154,Male,0,No,59.0,11,Month-to-month,Fiber optic,Electronic check,4,0,3,95.3,No
C104155,Female,0,No,52.0,22,One year,No,Electronic check,1,1,4,24.51,No
C104156,Female,0,No,39.0,23,One year,DSL,Mailed check,1,0,4,51.45,No
C104157,Female,0,No,43.0,23,Two year,No,Bank transfer,2,1,4,36.36,No
C104158,Female,0,Yes,40.0,29,Two year,No,Electronic check,4,0,5,45.35,No
C104159,Male,0,Yes,31.0,11,Month-to-month,Fiber optic,Credit card,3,1,4,84.69,Yes
C104160,Male,0,No,32.0,8,One year,DSL,Mailed check,3,0,4,48.83,No
C104161,Female,0,No,60.0,9,One year,No,Mailed check,2,7,4,27.58,No
C104162,Male,0,No,19.0,24,One year,Fiber optic,Mailed check,6,1,4,125.28,No
C104163,Female,0,No,69.0,13,Two year,Fiber optic,Electronic check,5,0,4,102.68,No
C104164,Female,1,No,40.0,22,Two year,No,Credit card,3,0,4,42.24,No
C104165,Male,0,Yes,33.0,12,Month-to-month,DSL,Electronic check,3,1,4,53.16,No
C104166,Female,0,No,56.0,16,Month-to-month,DSL,Bank transfer,3,2,3,59.08,Yes
C104167,Female,0,No,67.0,10,One year,Fiber optic,Bank transfer,2,2,4,91.42,No
C104168,Male,0,No,62.0,4,Month-to-month,Fiber optic,Bank transfer,3,0,4,96.71,No
C104169,Female,0,Yes,53.0,12,Month-to-month,No,Mailed check,1,3,4,26.12,No
C104170,Female,0,Yes,61.0,17,Month-to-month,Fiber optic,Electronic check,5,2,3,107.82,Yes
C104171,Male,0,Yes,19.0,6,Two year,No,Electronic check,2,3,4,41.1,No
C104172,Female,0,Yes,37.0,8,Month-to-month,DSL,Mailed check,1,1,4,52.19,No
C104173,Male,0,No,31.0,44,One year,Fiber optic,Bank transfer,5,1,4,116.58,No
C104174,Female,0,Yes,63.0,4,Month-to-month,DSL,Mailed check,4,0,4,71.66,No
C104175,Male,1,Yes,39.0,12,Month-to-month,Fiber optic,Electronic check,2,1,4,85.51,No
C104176,Male,0,Yes,58.0,8,Month-to-month,No,Electronic check,2,1,4,26.51,No
C104177,Male,0,No,53.0,8,Month-to-month,DSL,Bank transfer,2,4,3,54.61,Yes
C104178,Female,0,No,32.0,21,Two year,No,Mailed check,1,3,5,25.19,No
C104179,Male,0,Yes,36.0,30,Two year,DSL,Electronic check,2,2,5,63.83,No
C104180,Male,0,Yes,64.0,35,One year,DSL,Bank transfer,5,3,5,83.92,No
C104181,Male,0,Yes,33.0,4,Month-to-month,DSL,Electronic check,3,0,4,61.42,No
C104182,Male,1,No,47.0,4,Month-to-month,Fiber optic,Mailed check,2,2,3,93.41,Yes
C104183,Male,0,Yes,33.0,10,Month-to-month,DSL,Electronic check,1,0,3,52.58,No
C104184,Female,0,No,40.0,10,Month-to-month,Fiber optic,Credit card,3,1,4,91.8,No
C104185,Female,0,Yes,44.0,7,Month-to-month,Fiber optic,Electronic check,2,1,4,89.81,No
C104186,Female,0,Yes,33.0,31,One year,Fiber optic,Mailed check,3,0,4,97.12,No
C104187,Female,0,No,31.0,5,Month-to-month,Fiber optic,Credit card,4,2,3,113.62,Yes
C104188,Female,0,Yes,49.0,4,Month-to-month,Fiber optic,Electronic check,3,0,4,104.95,No
C104189,Female,0,No,32.0,27,Two year,No,Bank transfer,1,2,4,35.13,No
C104190,Female,0,Yes,33.0,4,Month-to-month,DSL,Electronic check,4,0,5,67.4,No
C104191,Male,0,No,31.0,72,Two year,DSL,Electronic check,2,2,4,49.4,No
C104192,Female,0,No,44.0,7,Two year,Fiber optic,Bank transfer,5,4,3,108.22,Yes
C104193,Male,0,No,59.0,20,Month-to-month,Fiber optic,Credit card,4,1,4,86.54,No
C104194,Male,0,Yes,68.0,5,Month-to-month,Fiber optic,Mailed check,2,0,4,86.35,No
C104195,Female,0,Yes,34.0,5,One year,No,Bank transfer,6,2,5,59.44,No
C104196,Male,0,Yes,77.0,10,Month-to-month,No,Bank transfer,1,3,3,18.73,No
C104197,Male,0,No,30.0,7,Month-to-month,DSL,Mailed check,1,0,5,53.09,No
C104198,Male,0,No,61.0,57,One year,Fiber optic,Bank transfer,3,4,3,98.92,No
C104199,Male,0,Yes,34.0,11,Month-to-month,Fiber optic,Electronic check,3,1,3,92.47,No
C104200,Female,0,Yes,32.0,7,Month-to-month,No,Mailed check,1,2,4,26.56,No
C104201,Female,0,No,34.0,15,One year,DSL,Mailed check,2,1,5,62.2,No
C104202,Female,0,Yes,44.0,2,One year,Fiber optic,Credit card,5,3,4,117.07,No
C104203,Female,0,Yes,54.0,1,Month-to-month,No,Mailed check,1,1,4,27.64,No
C104204,Female,0,Yes,55.0,2,Month-to-month,Fiber optic,Bank transfer,5,1,4,109.78,Yes
C104205,Female,0,No,31.0,7,Month-to-month,Fiber optic,Electronic check,3,2,3,90.97,No
C104206,Female,1,No,30.0,8,Month-to-month,No,Electronic check,1,3,2,33.88,Yes
C104207,Female,0,No,31.0,22,One year,No,Bank transfer,4,3,4,49.06,No
C104208,Female,0,Yes,43.0,26,One year,DSL,Bank transfer,3,1,4,66.5,No
C104209,Female,1,No,42.0,2,One year,DSL,Mailed check,6,3,3,96.11,No
C104210,Male,0,No,31.0,10,Month-to-month,Fiber optic,Electronic check,1,2,3,79.19,No
C104211,Female,0,Yes,49.0,18,Month-to-month,No,Credit card,5,2,5,50.29,No
C104212,Male,0,No,79.0,6,Month-to-month,No,Electronic check,5,0,4,60.06,No
C104213,Male,0,Yes,37.0,33,Month-to-month,Fiber optic,Bank transfer,5,0,3,102.97,No
C104214,Male,1,Yes,38.0,8,Month-to-month,Fiber optic,Bank transfer,4,2,5,107.75,Yes
C104215,Male,0,Yes,53.0,5,Month-to-month,DSL,Bank transfer,1,2,4,63.98,No
C104216,Female,0,Yes,37.0,15,Month-to-month,Fiber optic,Credit card,3,0,3,98.7,Yes
C104217,Male,0,No,55.0,22,One year,Fiber optic,Bank transfer,3,4,3,96.19,No
C104218,Female,0,Yes,34.0,38,One year,Fiber optic,Electronic check,5,3,3,103.97,No
C104219,Female,0,Yes,72.0,26,One year,Fiber optic,Mailed check,4,1,3,107.22,No
C104220,Male,0,Yes,50.0,8,Month-to-month,Fiber optic,Mailed check,3,2,3,86.04,No
C104221,Female,0,No,36.0,41,Two year,No,Electronic check,1,0,5,15.99,No
C104222,Male,0,No,36.0,5,Two year,DSL,Credit card,2,1,5,50.82,No
C104223,Male,0,No,37.0,12,Month-to-month,Fiber optic,Electronic check,4,2,4,99.32,Yes
C104224,Female,0,No,66.0,15,One year,Fiber optic,Bank transfer,2,0,5,78.94,No
C104225,Female,0,Yes,26.0,8,Two year,Fiber optic,Bank transfer,4,3,3,114.69,Yes
C104226,Male,0,Yes,35.0,13,Month-to-month,Fiber optic,Credit card,4,3,4,93.36,Yes
C104227,Female,0,No,37.0,17,Month-to-month,DSL,Mailed check,2,1,4,63.46,No
C104228,Female,1,Yes,45.0,6,Month-to-month,DSL,Bank transfer,3,1,4,61.16,No
C104229,Female,0,Yes,41.0,4,Month-to-month,DSL,Electronic check,0,0,5,44.97,No
C104230,Male,0,No,23.0,15,Month-to-month,DSL,Bank transfer,6,1,4,81.66,No
C104231,Male,0,Yes,39.0,12,Two year,Fiber optic,Mailed check,2,2,4,79.54,No
C104232,Female,1,Yes,44.0,17,One year,DSL,Credit card,2,3,4,60.16,No
C104233,Female,0,Yes,36.0,8,Month-to-month,Fiber optic,Electronic check,4,2,4,109.13,Yes
C104234,Female,0,Yes,55.0,7,One year,DSL,Electronic check,1,3,3,49.99,No
C104235,Female,0,No,59.0,5,One year,Fiber optic,Mailed check,6,2,3,112.79,No
C104236,Female,1,No,44.0,14,Month-to-month,Fiber optic,Bank transfer,2,1,2,92.39,No
C104237,Male,0,No,48.0,10,Month-to-month,DSL,Bank transfer,2,2,4,59.77,Yes
C104238,Female,0,No,19.0,17,Two year,Fiber optic,Electronic check,4,1,5,86.75,No
C104239,Male,1,Yes,39.0,12,One year,No,Electronic check,2,0,4,40.53,No
C104240,Female,0,Yes,60.0,11,Month-to-month,DSL,Electronic check,1,1,4,54.96,No
C104241,Male,0,Yes,39.0,5,Month-to-month,Fiber optic,Mailed check,1,6,4,81.51,Yes
C104242,Female,0,Yes,34.0,7,Month-to-month,DSL,Mailed check,1,1,4,60.62,Yes
C104243,Male,1,No,79.0,5,Month-to-month,DSL,Mailed check,2,1,4,67.76,Yes
C104244,Female,0,No,,6,Month-to-month,Fiber optic,Bank transfer,2,0,5,89.92,No
C104245,Male,1,Yes,52.0,14,One year,DSL,Mailed check,3,1,5,62.8,No
C104246,Male,0,Yes,62.0,11,Month-to-month,No,Credit card,2,2,4,30.54,Yes
C104247,Male,0,Yes,19.0,5,Month-to-month,DSL,Electronic check,2,0,5,56.39,Yes
C104248,Male,1,Yes,33.0,16,Month-to-month,DSL,Bank transfer,1,1,3,58.31,No
C104249,Male,0,Yes,38.0,11,Month-to-month,Fiber optic,Bank transfer,5,1,4,104.98,No
C104250,Male,0,No,41.0,23,Two year,Fiber optic,Electronic check,1,1,5,82.87,No
C104251,Female,0,No,38.0,6,Month-to-month,Fiber optic,Mailed check,1,1,4,72.77,No
C104252,Male,0,No,19.0,11,One year,DSL,Mailed check,7,2,4,92.95,No
C104253,Female,0,Yes,51.0,14,Month-to-month,No,Electronic check,3,2,4,46.59,No
C104254,Female,0,Yes,53.0,5,Month-to-month,No,Mailed check,2,1,2,29.48,No
C104255,Female,0,No,69.0,2,One year,Fiber optic,Mailed check,7,4,4,113.94,Yes
C104256,Female,0,No,33.0,5,Month-to-month,Fiber optic,Electronic check,3,4,3,88.54,Yes
C104257,Female,0,No,32.0,39,One year,Fiber optic,Mailed check,2,1,4,100.35,No
C104258,Male,1,No,19.0,3,Month-to-month,DSL,Mailed check,1,0,4,59.74,No
C104259,Male,0,No,41.0,45,One year,DSL,Electronic check,2,1,4,56.79,No
C104260,Male,0,No,59.0,11,One year,DSL,Electronic check,3,1,5,58.79,No
C104261,Female,0,Yes,36.0,10,One year,No,Bank transfer,2,3,5,24.87,No
C104262,Male,0,No,77.0,51,One year,DSL,Bank transfer,2,2,5,62.63,No
C104263,Male,0,Yes,41.0,18,One year,Fiber optic,Credit card,7,2,3,115.17,No
C104264,Male,0,Yes,47.0,41,Two year,DSL,Electronic check,1,2,3,54.21,No
C104265,Male,1,No,25.0,4,Month-to-month,Fiber optic,Electronic check,5,2,3,117.78,Yes
C104266,Male,1,Yes,49.0,12,One year,DSL,Electronic check,1,3,4,46.92,No
C104267,Female,0,Yes,19.0,1,Month-to-month,No,Mailed check,3,2,3,33.6,Yes
C104268,Male,1,Yes,55.0,5,Month-to-month,DSL,Bank transfer,2,2,3,63.68,No
C104269,Female,0,Yes,56.0,6,Month-to-month,No,Mailed check,3,0,5,36.55,No
C104270,Female,0,Yes,65.0,17,Two year,No,Credit card,2,0,5,30.89,No
C104271,Female,1,Yes,30.0,7,Month-to-month,Fiber optic,Bank transfer,1,2,4,89.84,No
C104272,Female,0,Yes,47.0,12,One year,DSL,Credit card,0,2,4,50.24,No
C104273,Female,0,Yes,53.0,1,Month-to-month,DSL,Electronic check,1,1,4,48.62,No
C104274,Male,0,No,52.0,5,Month-to-month,No,Electronic check,4,2,3,40.22,Yes
C104275,Male,0,Yes,32.0,25,Two year,DSL,Electronic check,4,4,4,68.56,No
C104276,Male,0,Yes,19.0,10,Month-to-month,DSL,Electronic check,3,0,3,70.91,Yes
C104277,Female,0,No,50.0,18,Month-to-month,Fiber optic,Credit card,3,3,4,81.63,No
C104278,Male,1,No,43.0,1,Month-to-month,DSL,Electronic check,2,3,4,59.25,Yes
C104279,Male,0,No,36.0,10,One year,DSL,Mailed check,3,1,5,67.44,No
C104280,Female,0,Yes,56.0,14,Month-to-month,Fiber optic,Electronic check,2,0,4,82.73,No
C104281,Female,0,No,44.0,8,Month-to-month,Fiber optic,Electronic check,3,1,3,83.39,Yes
C104282,Female,0,No,25.0,10,One year,DSL,Electronic check,5,1,5,67.52,No
C104283,Female,0,No,19.0,15,Month-to-month,Fiber optic,Electronic check,4,4,4,101.47,No
C104284,Male,0,No,28.0,16,One year,Fiber optic,Bank transfer,3,0,5,92.41,No
C104285,Female,1,No,81.0,13,Month-to-month,Fiber optic,Credit card,5,2,3,94.76,Yes
C104286,Female,1,No,56.0,7,Month-to-month,DSL,Mailed check,2,2,4,56.56,Yes
C104287,Male,0,No,48.0,2,One year,Fiber optic,Mailed check,4,0,4,107.94,No
C104288,Male,1,Yes,42.0,56,Two year,Fiber optic,Electronic check,5,1,4,107.59,No
C104289,Female,0,No,41.0,13,One year,Fiber optic,Credit card,3,3,3,97.05,No
C104290,Male,0,No,63.0,4,One year,DSL,Electronic check,3,0,4,62.35,No
C104291,Female,0,Yes,38.0,5,Month-to-month,DSL,Credit card,4,0,4,74.7,Yes
