customer_id,age,income,loan_amount,credit_score,employment_years,debt_to_income,num_credit_lines,home_ownership,loan_purpose,default
L204487,34,7151,6309,651.0,12.0,37.0,1,Rent,House,Yes
L204488,49,4136,4383,,16.0,39.7,3,Rent,Education,Yes
L204489,40,5484,3152,733.0,5.0,36.9,8,Own,Personal,Yes
L204490,44,5377,6414,643.0,7.0,52.5,7,Rent,Personal,Yes
L204491,30,4919,4331,645.0,7.0,29.2,3,Own,Education,No
L204492,34,4221,2634,673.0,7.0,17.9,4,Rent,Car,No
L204493,35,5706,5006,844.0,0.0,41.6,2,Own,Business,No
L204494,49,3333,2405,584.0,9.0,31.9,2,Mortgage,House,Yes
L204495,57,2823,880,736.0,12.0,21.4,5,Rent,Business,No
L204496,32,7237,7207,639.0,5.0,45.5,2,Mortgage,House,Yes
L204497,51,6309,4822,656.0,3.0,20.8,11,Rent,Business,Yes
L204498,20,5119,5098,568.0,7.0,33.6,7,Mortgage,House,Yes
L204499,28,7997,2838,792.0,12.0,7.2,1,Rent,Personal,No
L204500,30,4518,3336,676.0,3.0,31.3,9,Mortgage,Car,No
L204501,26,7381,7135,706.0,20.0,37.7,10,Mortgage,Car,No
L204502,24,5316,6317,555.0,2.0,43.9,1,Mortgage,Personal,Yes
L204503,44,3155,3421,615.0,5.0,40.9,11,Own,House,Yes
L204504,38,8326,8862,689.0,14.0,48.0,1,Rent,Education,Yes
L204505,44,6783,3035,649.0,13.0,16.5,9,Own,Personal,Yes
L204506,47,4782,4964,691.0,12.0,36.1,7,Own,Business,No
L204507,43,6309,2330,807.0,5.0,5.0,10,Rent,Business,No
L204508,47,4273,1701,695.0,6.0,8.7,4,Own,Car,No
L204509,39,6492,2013,629.0,4.0,20.9,3,Rent,Business,No
L204510,28,1500,1586,614.0,6.0,36.9,5,Own,House,No
L204511,51,3164,975,606.0,10.0,26.8,2,Own,Education,No
L204512,34,6763,2287,630.0,4.0,18.6,6,Own,Personal,No
L204513,31,4551,2029,633.0,0.0,11.3,6,Rent,Education,Yes
L204514,38,5374,4152,668.0,14.0,26.0,1,Own,Personal,No
L204515,31,2576,2783,697.0,7.0,26.3,10,Rent,Personal,Yes
L204516,36,8326,5147,690.0,12.0,21.2,9,Own,Personal,No
L204517,43,7143,5331,669.0,6.0,45.4,1,Mortgage,Business,Yes
L204518,43,4639,1700,674.0,11.0,27.7,6,Mortgage,House,No
L204519,31,4272,1991,837.0,20.0,31.5,7,Rent,Car,No
L204520,35,6853,2288,609.0,2.0,18.2,8,Own,Car,No
L204521,51,8568,5226,657.0,4.0,23.0,2,Own,Car,Yes
L204522,45,6717,5309,535.0,3.0,32.4,11,Mortgage,Personal,Yes
L204523,61,8909,4312,633.0,19.0,23.7,8,Rent,House,No
L204524,52,3340,3494,597.0,8.0,41.7,11,Rent,Business,Yes
L204525,51,3525,4164,609.0,,41.0,10,Mortgage,Business,No
L204526,26,2860,916,577.0,0.0,12.2,2,Mortgage,Education,Yes
L204527,48,5795,1262,565.0,10.0,5.0,2,Mortgage,Education,No
L204528,39,5316,5262,669.0,6.0,44.4,9,Mortgage,House,No
L204529,34,4726,1846,710.0,15.0,8.4,7,Mortgage,Personal,No
L204530,42,6457,3572,606.0,11.0,26.7,8,Mortgage,Personal,No
L204531,49,7218,4289,518.0,6.0,15.1,1,Rent,Business,Yes
L204532,45,2254,2517,668.0,16.0,43.3,10,Mortgage,Personal,Yes
L204533,31,3925,3371,693.0,16.0,36.6,6,Rent,Car,No
L204534,47,6476,1558,707.0,16.0,8.3,1,Rent,Car,No
L204535,34,4158,893,589.0,12.0,13.7,5,Rent,Education,No
L204536,42,3563,1424,618.0,7.0,19.6,2,Rent,Personal,No
L204537,37,6833,3541,582.0,9.0,17.4,9,Rent,House,Yes
L204538,38,2679,1834,,6.0,22.7,3,Mortgage,Education,No
L204539,48,4457,4626,605.0,9.0,36.2,10,Own,Car,Yes
L204540,30,5592,2879,624.0,5.0,14.2,7,Mortgage,Personal,No
L204541,59,3967,2287,642.0,7.0,39.8,2,Rent,Personal,Yes
L204542,22,6410,3393,668.0,19.0,16.1,10,Own,House,No
L204543,34,3976,831,601.0,10.0,17.1,4,Mortgage,Personal,No
L204544,44,7536,8706,650.0,,47.5,10,Own,Car,No
L204545,46,4774,1618,597.0,2.0,10.7,3,Mortgage,Education,Yes
L204546,39,6208,3027,537.0,8.0,21.1,1,Own,Car,Yes
L204547,39,6343,2089,698.0,12.0,15.2,10,Mortgage,House,No
L204548,44,3870,2672,614.0,9.0,13.6,6,Own,Car,No
L204549,38,1500,1698,539.0,8.0,44.7,5,Own,House,Yes
L204550,54,5649,1699,699.0,10.0,12.1,6,Mortgage,Personal,No
L204551,48,5130,3288,642.0,10.0,23.0,1,,Education,No
L204552,49,6000,1334,692.0,12.0,5.0,11,Mortgage,House,No
L204553,30,4592,4458,689.0,12.0,36.2,8,Mortgage,Business,No
L204554,39,4225,3554,,8.0,46.6,4,Own,Business,Yes
L204555,37,8615,7751,725.0,7.0,40.4,7,Rent,Personal,No
L204556,30,2350,1580,532.0,8.0,18.5,8,Own,Education,No
L204557,44,6321,7001,632.0,11.0,51.4,3,Rent,Personal,Yes
L204558,35,3966,2418,628.0,14.0,15.5,4,Rent,House,No
L204559,47,4396,3139,606.0,6.0,30.7,9,Rent,Car,Yes
L204560,29,31182,20000,746.0,7.0,27.9,9,Mortgage,Education,No
L204561,57,3554,2561,681.0,4.0,25.9,7,Own,House,No
L204562,31,6028,2347,561.0,,23.9,3,Rent,Education,Yes
L204563,42,7503,3880,572.0,2.0,26.7,11,Rent,Business,Yes
L204564,48,5846,1709,811.0,3.0,5.5,4,Own,House,No
L204565,34,5186,3281,627.0,5.0,23.0,7,Rent,Personal,No
L204566,49,3224,2609,604.0,10.0,25.5,6,Rent,Personal,No
L204567,28,5930,1889,741.0,,8.2,6,Mortgage,Education,No
L204568,55,8881,7376,536.0,8.0,38.4,11,Rent,Education,Yes
L204569,40,4315,4716,757.0,12.0,43.6,4,,House,Yes
L204570,34,4323,2325,604.0,4.0,29.7,10,Rent,House,Yes
L204571,37,3990,1684,696.0,6.0,5.0,8,Mortgage,Personal,No
L204572,48,4119,4502,626.0,1.0,45.9,9,Mortgage,Car,Yes
L204573,34,1500,1338,550.0,3.0,42.3,10,Own,House,Yes
L204574,33,5729,1750,672.0,15.0,13.0,7,Rent,Car,No
L204575,38,3478,2115,726.0,11.0,13.4,8,Rent,Personal,No
L204576,28,2102,1837,496.0,19.0,26.6,10,Rent,Car,No
L204577,58,6356,4922,579.0,4.0,38.2,2,Rent,Personal,Yes
L204578,34,3052,2498,747.0,16.0,28.5,4,Mortgage,House,No
L204579,48,4390,3368,688.0,4.0,24.5,3,Own,Personal,No
L204580,42,7640,7625,692.0,5.0,37.2,6,Own,Personal,No
L204581,30,2463,1282,725.0,22.0,18.8,2,Own,Personal,No
L204582,40,2241,2036,693.0,4.0,45.8,7,Own,Business,Yes
L204583,48,5485,6533,670.0,16.0,33.7,8,Own,Car,No
L204584,38,7069,4170,738.0,8.0,28.2,4,Mortgage,Personal,No
L204585,52,2166,2147,633.0,3.0,51.3,8,Mortgage,Personal,Yes
L204586,50,5734,2558,659.0,1.0,25.4,8,Rent,House,Yes
L204587,49,6046,2914,718.0,9.0,37.9,3,Rent,Education,No
L204588,35,1500,1702,606.0,2.0,41.7,1,Mortgage,Car,Yes
L204589,29,6437,1454,760.0,,16.2,11,Own,Business,No
L204590,34,6578,2746,680.0,0.0,16.0,3,Own,Car,No
L204591,42,4439,3031,580.0,10.0,23.2,10,Rent,Business,Yes
L204592,45,7254,4366,646.0,0.0,6.3,1,Rent,Business,No
L204593,20,7046,5842,563.0,8.0,29.4,2,Mortgage,House,Yes
L204594,40,5186,2037,666.0,1.0,24.2,8,Mortgage,Personal,Yes
L204595,42,4187,1133,633.0,14.0,5.0,4,Rent,Personal,No
L204596,37,3249,1850,599.0,,39.6,9,Rent,Education,Yes
L204597,53,4932,3573,535.0,7.0,32.3,7,Own,Personal,Yes
L204598,44,6026,4592,605.0,11.0,21.6,3,,Personal,No
L204599,53,4416,3539,647.0,,33.9,1,Mortgage,Business,No
L204600,38,1500,1123,634.0,2.0,35.4,1,Rent,Car,No
L204601,49,7284,3247,561.0,,13.9,1,Own,Education,Yes
L204602,56,5342,5153,661.0,12.0,33.6,10,Rent,Personal,No
L204603,53,4317,1242,591.0,7.0,27.3,3,Rent,Business,No
L204604,29,6543,2606,725.0,3.0,13.2,5,Rent,Education,No
L204605,37,7744,7275,735.0,12.0,36.4,8,Rent,Personal,No
L204606,37,1500,720,642.0,5.0,29.8,8,Mortgage,Car,Yes
L204607,45,5782,4010,770.0,5.0,27.2,2,Rent,Car,No
L204608,47,2432,1282,650.0,4.0,27.2,9,Rent,Personal,Yes
L204609,32,5898,4170,569.0,4.0,24.5,9,Mortgage,Car,No
L204610,41,5230,2859,743.0,4.0,16.3,7,Mortgage,House,No
L204611,20,6144,7337,773.0,10.0,50.8,10,Own,Personal,No
L204612,54,4101,2286,730.0,16.0,14.4,5,Rent,Business,No
L204613,35,1628,1346,607.0,1.0,36.3,5,Rent,Business,Yes
L204614,41,4189,4559,574.0,6.0,36.2,8,Own,Business,No
L204615,37,5732,4803,635.0,7.0,36.7,8,Mortgage,House,No
L204616,51,6828,5229,833.0,10.0,40.5,5,Own,Education,No
L204617,20,2891,2224,578.0,13.0,14.8,6,Mortgage,Business,No
L204618,40,6849,4770,717.0,7.0,24.6,6,Own,House,No
L204619,39,3834,3863,654.0,5.0,24.6,6,Mortgage,Personal,No
L204620,35,5652,1415,726.0,11.0,7.7,5,Own,House,No
L204621,57,4082,4430,572.0,0.0,46.1,9,Rent,Car,Yes
L204622,31,5328,4189,643.0,0.0,28.7,1,Own,Car,No
L204623,48,6605,6928,597.0,21.0,24.8,10,Own,House,No
L204624,44,2791,587,601.0,4.0,15.6,3,,Personal,No
L204625,53,3776,4038,712.0,6.0,31.1,7,Own,House,No
L204626,33,5333,1707,582.0,11.0,19.5,9,Rent,Car,No
L204627,33,9323,8589,680.0,10.0,30.9,2,Rent,Car,Yes
L204628,51,3446,2125,664.0,12.0,17.7,11,Own,Education,No
L204629,44,8672,7641,593.0,13.0,35.3,4,Own,Car,Yes
L204630,25,8608,7129,608.0,1.0,41.7,8,Own,Car,Yes
L204631,35,39080,14202,683.0,14.0,30.2,5,Rent,Business,No
L204632,44,4463,3189,658.0,11.0,25.3,11,Mortgage,Personal,No
L204633,48,3754,1792,663.0,10.0,8.7,8,Mortgage,Personal,No
L204634,33,4877,3709,,10.0,33.2,11,Mortgage,Personal,No
L204635,20,2468,2315,639.0,0.0,26.8,2,Rent,House,Yes
L204636,45,4863,1368,658.0,7.0,17.2,8,Mortgage,Personal,No
L204637,28,7694,5507,761.0,3.0,32.2,6,Rent,Business,No
L204638,20,3900,3189,,2.0,43.5,5,Rent,Car,Yes
L204639,20,4567,2262,651.0,6.0,28.2,2,Rent,House,Yes
L204640,48,1938,2235,584.0,12.0,47.2,7,,Car,Yes
L204641,41,5673,4086,,9.0,29.1,1,Mortgage,Car,Yes
L204642,38,5476,2095,596.0,10.0,8.2,6,Own,Car,No
L204643,54,5115,1574,604.0,6.0,5.1,3,Mortgage,Personal,Yes
L204644,46,4610,3419,529.0,10.0,29.3,6,Rent,Personal,Yes
L204645,56,4473,2573,659.0,7.0,14.4,1,Own,Education,No
L204646,26,5903,2317,805.0,13.0,13.6,1,Own,House,No
L204647,40,4948,1141,674.0,11.0,5.5,2,Rent,Car,No
L204648,24,5567,4268,711.0,9.0,35.4,10,Mortgage,Education,No
L204649,38,5387,4302,727.0,4.0,31.8,7,Rent,Business,No
L204650,38,7022,2400,640.0,9.0,21.6,4,Rent,Personal,Yes
L204651,46,6219,4986,645.0,9.0,29.7,4,Own,Car,No
L204652,40,5347,6160,562.0,9.0,36.7,4,Rent,House,Yes
L204653,46,7733,9112,674.0,6.0,51.5,5,Own,Personal,Yes
L204654,47,5756,6265,664.0,5.0,42.5,2,Mortgage,Car,Yes
L204655,62,7349,7401,600.0,10.0,38.1,11,Own,House,Yes
L204656,37,6092,2494,,4.0,13.0,7,,House,No
L204657,31,1685,601,606.0,7.0,14.2,3,Rent,Car,No
L204658,42,7349,4740,850.0,11.0,23.6,11,Rent,Personal,No
L204659,32,5243,4297,688.0,10.0,36.9,3,Rent,Business,No
L204660,55,4906,5155,658.0,2.0,47.9,11,Mortgage,House,Yes
L204661,37,5506,2378,796.0,9.0,14.3,2,Own,House,No
L204662,34,4379,2976,500.0,18.0,43.2,6,Rent,Personal,Yes
L204663,35,5409,4584,640.0,11.0,29.3,4,Mortgage,Car,No
L204664,47,3935,2540,630.0,7.0,26.0,4,Rent,Car,No
L204665,38,7294,4772,647.0,15.0,13.2,8,Own,Personal,No
L204666,34,4796,2039,676.0,19.0,16.2,2,Own,Personal,Yes
L204667,57,4311,5116,645.0,12.0,45.8,7,Mortgage,Personal,No
L204668,31,3335,2252,758.0,0.0,26.6,2,Rent,Business,No
L204669,40,5484,4018,690.0,11.0,37.1,6,,House,No
L204670,47,5337,2234,694.0,15.0,30.2,5,Own,Personal,No
L204671,24,5699,4070,692.0,0.0,37.4,8,Own,Education,No
L204672,45,3151,1435,570.0,13.0,17.4,6,Own,House,No
L204673,29,2118,852,674.0,7.0,17.7,7,Rent,House,No
L204674,48,6126,2914,677.0,15.0,31.2,6,Rent,Car,Yes
L204675,30,7672,1556,581.0,8.0,5.0,8,Mortgage,House,Yes
L204676,47,3153,2428,722.0,10.0,37.1,2,Mortgage,Car,No
L204677,51,7861,4618,517.0,10.0,16.4,7,Rent,Car,Yes
L204678,49,5511,6055,836.0,12.0,53.1,5,Mortgage,Car,No
L204679,43,4987,1200,657.0,10.0,8.6,9,Rent,Car,No
L204680,38,4284,1042,600.0,4.0,5.0,11,Rent,Car,No
L204681,34,2508,2723,703.0,7.0,38.2,9,,Car,No
L204682,55,6778,2214,704.0,8.0,9.1,8,Own,Car,No
L204683,33,3604,729,803.0,14.0,15.7,8,Own,Car,No
L204684,30,3596,1363,785.0,10.0,25.9,4,Own,House,No
L204685,47,6785,6947,567.0,5.0,37.7,8,Mortgage,Business,Yes
L204686,32,1611,1615,641.0,3.0,33.1,2,Own,House,Yes
L204687,30,2258,1220,596.0,11.0,37.9,11,Own,Car,Yes
L204688,26,4967,4312,712.0,6.0,41.3,5,Mortgage,Personal,No
L204689,35,5528,3910,759.0,12.0,22.1,4,Rent,Education,No
L204690,39,5873,6488,568.0,,47.1,5,Rent,Personal,Yes
L204691,42,4457,1143,656.0,15.0,7.0,5,Own,Business,No
L204692,50,9555,9681,616.0,4.0,30.2,5,Mortgage,House,Yes
L204693,45,4590,1701,719.0,15.0,12.3,7,Own,Education,No
L204694,38,4585,2713,689.0,13.0,12.7,1,Rent,Business,No
L204695,38,3565,1397,742.0,6.0,11.8,2,Rent,House,No
L204696,45,5223,4714,631.0,4.0,33.0,7,Rent,Business,Yes
L204697,53,6107,5364,652.0,18.0,30.8,1,Mortgage,Personal,Yes
L204698,41,7166,5359,688.0,3.0,37.2,9,Own,House,Yes
L204699,35,2319,2083,641.0,10.0,39.2,3,Mortgage,Car,No
L204700,30,4557,3826,681.0,10.0,28.5,11,Rent,House,No
L204701,26,5804,5667,749.0,8.0,41.6,6,Rent,Car,No
L204702,47,6057,2661,809.0,12.0,28.0,4,Mortgage,Car,No
L204703,46,5012,3152,626.0,3.0,18.5,3,Rent,House,No
L204704,46,5976,2101,810.0,18.0,5.0,8,Mortgage,Car,No
L204705,39,3544,2231,625.0,4.0,16.5,2,Own,Personal,No
L204706,54,7804,7037,721.0,7.0,39.1,3,Mortgage,Business,No
L204707,35,6787,6050,625.0,1.0,47.6,8,Mortgage,Education,No
L204708,50,2579,2345,588.0,13.0,43.2,3,Mortgage,Car,Yes
L204709,40,3065,1559,746.0,17.0,30.6,8,Mortgage,Car,No
L204710,34,3116,2687,657.0,18.0,16.9,7,Own,Personal,No
L204711,46,6220,3530,750.0,14.0,16.0,2,Rent,House,No
L204712,44,2687,3075,713.0,6.0,36.8,1,Mortgage,Car,No
L204713,44,4404,2393,689.0,8.0,26.2,1,Rent,Personal,No
L204714,41,5818,4672,699.0,6.0,30.5,2,Rent,House,No
L204715,40,4881,4638,736.0,2.0,14.0,7,Own,House,No
L204716,64,5466,6048,725.0,7.0,50.3,9,Rent,Personal,Yes
L204717,52,3082,1966,632.0,13.0,34.9,7,Rent,Car,No
L204718,47,6071,3403,690.0,4.0,38.5,3,Mortgage,Personal,Yes
L204719,41,3896,2455,765.0,,26.5,8,Rent,Personal,No
L204720,50,4416,2313,663.0,2.0,25.9,8,Own,Car,No
L204721,45,5428,4635,625.0,12.0,25.0,9,Rent,Personal,Yes
L204722,40,5186,5874,617.0,0.0,32.2,11,Mortgage,House,Yes
L204723,37,5043,1644,719.0,6.0,23.0,9,Rent,Personal,No
L204724,39,3649,2777,,6.0,34.8,9,Mortgage,House,Yes
L204725,20,4461,4897,685.0,9.0,53.9,4,Rent,Personal,Yes
L204726,42,5004,1502,640.0,9.0,10.0,10,Mortgage,Business,No
L204727,35,2525,1752,742.0,10.0,46.7,4,Mortgage,Business,No
L204728,56,4167,4439,671.0,7.0,45.1,11,Mortgage,Personal,No
L204729,40,5698,6270,760.0,3.0,38.0,2,Mortgage,Education,No
L204730,28,2701,1929,757.0,13.0,26.0,8,Rent,House,Yes
L204731,40,7082,1593,654.0,0.0,5.0,2,Mortgage,House,No
L204732,30,7285,2227,753.0,12.0,5.0,3,Rent,House,No
L204733,45,2759,2171,636.0,14.0,28.4,9,Own,Business,Yes
L204734,43,7444,2411,679.0,20.0,25.4,2,,Personal,No
L204735,50,4742,1657,605.0,4.0,13.5,1,Rent,Education,No
L204736,32,5753,5593,702.0,5.0,47.6,5,Mortgage,House,No
L204737,40,4106,3904,681.0,8.0,37.2,7,Rent,Personal,No
L204738,26,6661,6946,696.0,8.0,33.5,4,Rent,House,No
L204739,47,5731,1752,565.0,12.0,16.6,4,Own,Business,No
L204740,45,3535,1407,521.0,11.0,9.2,11,Rent,Car,Yes
L204741,45,2903,2999,581.0,6.0,38.1,3,Own,Car,No
L204742,40,2371,2184,695.0,8.0,53.1,6,Rent,Business,Yes
L204743,44,5338,5370,707.0,13.0,45.1,8,Mortgage,Car,Yes
L204744,56,6030,7174,739.0,2.0,41.0,11,Mortgage,Car,No
L204745,37,6172,6570,632.0,7.0,48.4,11,Rent,Business,Yes
L204746,41,4788,3450,675.0,11.0,21.3,2,Rent,Education,Yes
L204747,29,2917,1490,611.0,3.0,6.4,6,Rent,Education,No
L204748,31,3772,2903,756.0,0.0,39.5,8,Own,Personal,No
L204749,41,7074,5932,610.0,15.0,35.9,1,Mortgage,Business,No
L204750,51,4128,2210,742.0,8.0,19.8,4,Rent,Business,No
L204751,37,5258,5105,642.0,2.0,25.5,1,Rent,House,No
L204752,38,3064,897,770.0,13.0,9.2,4,Rent,Business,No
L204753,36,5606,5490,673.0,7.0,40.7,11,Own,Car,No
L204754,35,4176,969,671.0,,5.0,9,Own,Education,No
L204755,43,6884,4805,607.0,10.0,28.3,6,Own,Car,No
L204756,25,6392,6785,812.0,8.0,54.9,6,Rent,Car,No
L204757,53,4108,1177,729.0,5.0,13.3,5,Own,Education,No
L204758,33,4772,3425,696.0,4.0,33.4,3,Mortgage,Business,No
L204759,47,4008,1440,677.0,3.0,10.9,2,Rent,House,No
L204760,27,2445,2677,614.0,12.0,35.4,9,Mortgage,House,No
L204761,47,3457,3569,707.0,2.0,36.8,9,Mortgage,Education,Yes
L204762,47,5357,6074,655.0,4.0,53.8,7,Rent,Personal,Yes
L204763,44,5585,6004,664.0,9.0,42.2,2,Own,Car,No
L204764,30,5267,4933,722.0,15.0,35.8,4,Rent,Education,Yes
L204765,42,4457,1715,680.0,9.0,11.3,11,Own,Car,No
L204766,28,6680,3357,661.0,11.0,9.9,8,Own,House,No
L204767,37,5114,3564,760.0,9.0,38.8,10,Rent,Education,No
L204768,50,6266,4943,603.0,13.0,29.9,6,Rent,Car,Yes
L204769,48,1807,1775,544.0,18.0,35.0,5,Own,Education,No
L204770,40,1500,640,604.0,6.0,17.7,11,Rent,Personal,No
L204771,30,5511,1809,671.0,8.0,8.9,10,Own,Business,No
L204772,46,2435,1662,709.0,9.0,29.8,2,Rent,Personal,No
L204773,40,4618,1653,608.0,11.0,8.8,1,Mortgage,Business,No
L204774,20,4456,3982,850.0,9.0,36.7,1,Mortgage,Personal,No
L204775,48,7857,6094,,5.0,30.6,1,Mortgage,Car,No
L204776,40,5720,5383,,8.0,52.5,11,Rent,Education,Yes
L204777,52,5299,1396,570.0,20.0,25.8,6,Own,Business,Yes
L204778,29,6507,7579,559.0,10.0,52.9,4,Mortgage,Personal,Yes
L204779,20,5663,1133,535.0,0.0,7.3,11,Own,House,No
L204780,43,4176,2194,756.0,6.0,27.4,9,Rent,Car,No
L204781,43,6929,6095,745.0,8.0,41.4,9,Rent,Personal,Yes
L204782,23,3002,736,660.0,,6.0,3,Mortgage,Car,No
L204783,30,5582,1582,575.0,8.0,5.0,6,Rent,Car,No
L204784,68,2214,613,641.0,9.0,5.0,6,Mortgage,Education,No
L204785,37,5367,4194,760.0,11.0,30.3,10,Rent,Education,No
L204786,47,5347,5860,625.0,9.0,39.8,10,Own,Personal,No
L204787,33,8018,6057,597.0,13.0,25.9,1,Rent,Education,Yes
L204788,20,2183,1754,633.0,1.0,25.7,9,Mortgage,Education,No
L204789,38,3918,2139,639.0,,15.1,4,Rent,Car,Yes
L204790,37,6481,1418,712.0,10.0,14.0,6,Mortgage,Education,No
L204791,36,5604,1242,505.0,9.0,5.0,10,,House,Yes
L204792,39,5325,5795,672.0,5.0,48.2,8,Rent,Car,Yes
L204793,43,3279,992,,5.0,9.9,1,,Personal,No
L204794,38,3937,4724,623.0,,59.5,8,Own,Car,Yes
L204795,27,7241,2639,713.0,13.0,16.7,6,Own,Business,No
L204796,45,4907,4292,569.0,,21.1,1,Rent,Personal,Yes
L204797,21,5676,6521,673.0,2.0,31.0,9,Mortgage,Car,Yes
L204798,20,4793,2695,694.0,10.0,13.4,9,Mortgage,Car,No
L204799,47,2870,2682,701.0,11.0,39.5,10,Own,Education,No
L204800,45,6681,3680,709.0,0.0,8.3,8,Rent,House,No
L204801,39,5906,2982,700.0,11.0,21.1,7,Rent,Personal,No
L204802,26,9150,3677,710.0,9.0,21.7,1,Rent,House,No
L204803,33,3172,3238,,11.0,36.6,11,Rent,Personal,Yes
L204804,37,6481,2964,756.0,8.0,11.2,1,Own,Personal,No
L204805,24,2639,1275,577.0,10.0,5.0,8,Mortgage,Personal,No
L204806,33,5283,6334,686.0,10.0,60.0,10,Mortgage,Car,No
L204807,47,6758,3564,612.0,10.0,35.7,8,Own,Car,No
L204808,54,1500,934,540.0,9.0,34.7,1,Rent,Car,Yes
L204809,36,4631,5511,620.0,8.0,45.4,8,Own,Business,Yes
L204810,48,3986,2269,652.0,,22.3,8,Own,Car,No
L204811,21,3736,2115,757.0,9.0,28.1,10,Mortgage,Personal,No
L204812,47,5693,5851,787.0,12.0,42.3,10,Rent,Education,No
L204813,32,7017,3592,651.0,18.0,5.0,3,Rent,Education,No
L204814,43,4760,2065,,11.0,24.7,1,Rent,Education,No
L204815,38,5370,3347,569.0,10.0,34.7,3,Mortgage,Education,Yes
L204816,53,5206,4689,714.0,14.0,44.6,8,Mortgage,Car,No
L204817,31,5003,1217,710.0,10.0,13.3,8,Own,House,No
L204818,46,3039,1744,617.0,3.0,30.6,7,Mortgage,Education,No
L204819,37,6995,3821,578.0,4.0,10.5,2,Mortgage,Business,No
L204820,38,5531,2460,,17.0,17.0,5,Rent,House,No
L204821,38,5711,4879,574.0,4.0,28.8,10,Rent,Personal,Yes
L204822,32,3548,1738,629.0,11.0,31.2,8,Own,Personal,No
L204823,40,4173,3366,693.0,3.0,33.7,3,Own,House,No
L204824,39,4683,3298,520.0,14.0,26.9,6,Rent,Education,No
L204825,42,2239,934,727.0,6.0,8.5,2,Mortgage,House,No
L204826,41,1962,915,827.0,8.0,10.2,8,Mortgage,Car,No
L204827,48,3919,1452,668.0,7.0,5.8,9,Rent,Personal,No
L204828,49,5941,1525,658.0,11.0,16.2,1,Mortgage,Personal,No
L204829,29,3824,3133,663.0,9.0,37.6,4,Mortgage,Education,No
L204830,49,3166,2763,676.0,13.0,36.9,6,Rent,Personal,No
L204831,28,3534,1293,609.0,11.0,21.0,2,Own,Business,No
L204832,46,4180,3408,581.0,9.0,26.2,6,Rent,Education,No
L204833,46,4363,5157,635.0,11.0,32.5,11,Own,Education,No
L204834,21,8898,2442,671.0,12.0,16.4,7,Own,Car,No
L204835,41,6898,4762,590.0,6.0,27.2,6,Own,Car,Yes
L204836,35,6845,6387,566.0,6.0,44.0,10,Mortgage,Education,Yes
L204837,32,7103,1747,629.0,,13.2,10,Own,Education,No
L204838,54,3202,3132,567.0,12.0,38.5,11,Rent,Education,Yes
L204839,33,2800,3303,707.0,10.0,48.8,8,Mortgage,Business,No
L204840,32,3008,868,450.0,4.0,22.8,5,Mortgage,Car,Yes
L204841,41,7402,7567,578.0,0.0,38.6,3,Mortgage,House,Yes
L204842,47,4015,2323,759.0,7.0,29.0,2,Own,House,No
L204843,39,2748,946,644.0,6.0,16.2,2,Rent,Car,No
L204844,52,30534,20000,673.0,6.0,12.8,2,Rent,Personal,Yes
L204845,45,4571,1241,651.0,12.0,5.0,10,Rent,Business,No
L204846,20,5483,3959,616.0,16.0,28.6,5,Rent,Car,No
L204847,35,5452,1196,737.0,14.0,5.0,10,Rent,Business,No
L204848,34,3509,3258,620.0,5.0,29.5,4,Mortgage,Education,No
L204849,45,6234,4289,602.0,11.0,36.1,2,Rent,Education,No
L204850,20,3849,2536,706.0,6.0,14.4,5,Own,Personal,No
L204851,65,4719,1870,525.0,0.0,14.3,7,Rent,Business,Yes
L204852,45,6236,3500,640.0,8.0,15.5,5,Rent,Personal,No
L204853,41,3845,1468,624.0,14.0,27.1,11,Own,Personal,No
L204854,52,3975,3718,639.0,6.0,57.6,8,Mortgage,Car,Yes
L204855,63,6065,2420,626.0,12.0,13.5,6,Rent,Car,Yes
L204856,49,3456,2823,686.0,5.0,39.5,9,Rent,Education,No
L204857,49,4307,2066,737.0,11.0,29.3,10,Rent,Personal,No
L204858,41,6000,5142,692.0,7.0,41.5,5,Mortgage,Personal,No
L204859,39,8697,6440,636.0,16.0,35.9,8,Mortgage,Personal,No
L204860,35,6090,3797,704.0,6.0,10.8,6,Own,Education,No
L204861,32,5851,5108,712.0,5.0,44.3,7,Rent,Personal,Yes
L204862,33,5955,3667,685.0,15.0,27.5,8,Own,Business,No
L204863,26,3068,3134,733.0,5.0,39.0,4,Mortgage,House,No
L204864,39,5208,4841,496.0,9.0,36.6,4,Rent,Car,Yes
L204865,23,4946,3663,662.0,5.0,31.7,11,Mortgage,Business,No
L204866,42,5579,6009,682.0,13.0,41.1,6,Mortgage,Business,No
L204867,40,5210,5360,556.0,14.0,38.3,2,Rent,Education,Yes
L204868,41,5683,4159,675.0,5.0,21.5,9,Own,Car,No
L204869,35,4439,1192,724.0,11.0,14.8,8,Rent,House,No
L204870,70,5105,3910,644.0,11.0,29.3,2,Own,Business,No
L204871,54,2790,1549,706.0,9.0,15.9,1,Mortgage,Personal,No
L204872,28,4424,3274,732.0,16.0,30.4,10,Own,Personal,No
L204873,42,7504,6357,754.0,16.0,34.2,4,Rent,Education,No
L204874,34,5574,4709,741.0,4.0,37.8,11,Own,Personal,No
L204875,30,4962,4334,756.0,14.0,34.7,4,Own,Car,No
L204876,27,8413,7397,625.0,11.0,40.1,2,Own,Personal,Yes
L204877,44,2550,789,633.0,9.0,10.2,5,Rent,Education,No
